Navn,Stasjon,Tid(norsk normaltid),Lufttemperatur
Sunndalsøra Iii,SN63420,2012-07-15 07:15:00,10.8
Sunndalsøra Iii,SN63420,2012-07-15 07:45:00,10.8
Sunndalsøra Iii,SN63420,2012-07-15 08:15:00,10.8
Sunndalsøra Iii,SN63420,2012-07-15 08:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-15 09:15:00,11.1
Sunndalsøra Iii,SN63420,2012-07-15 09:45:00,11.3
Sunndalsøra Iii,SN63420,2012-07-15 10:15:00,11.5
Sunndalsøra Iii,SN63420,2012-07-15 10:45:00,11.7
Sunndalsøra Iii,SN63420,2012-07-15 11:15:00,11.9
Sunndalsøra Iii,SN63420,2012-07-15 11:45:00,12.3
Sunndalsøra Iii,SN63420,2012-07-15 12:15:00,12.7
Sunndalsøra Iii,SN63420,2012-07-15 12:45:00,13.1
Sunndalsøra Iii,SN63420,2012-07-15 13:15:00,13.5
Sunndalsøra Iii,SN63420,2012-07-15 13:45:00,13.3
Sunndalsøra Iii,SN63420,2012-07-15 14:15:00,13.2
Sunndalsøra Iii,SN63420,2012-07-15 14:45:00,13.2
Sunndalsøra Iii,SN63420,2012-07-15 15:15:00,13.3
Sunndalsøra Iii,SN63420,2012-07-15 15:45:00,13.3
Sunndalsøra Iii,SN63420,2012-07-15 16:15:00,13.3
Sunndalsøra Iii,SN63420,2012-07-15 16:45:00,13.4
Sunndalsøra Iii,SN63420,2012-07-15 17:15:00,13.4
Sunndalsøra Iii,SN63420,2012-07-15 17:45:00,13.2
Sunndalsøra Iii,SN63420,2012-07-15 18:15:00,12.9
Sunndalsøra Iii,SN63420,2012-07-15 18:45:00,12.9
Sunndalsøra Iii,SN63420,2012-07-15 19:15:00,12.8
Sunndalsøra Iii,SN63420,2012-07-15 19:45:00,12.8
Sunndalsøra Iii,SN63420,2012-07-15 20:15:00,12.8
Sunndalsøra Iii,SN63420,2012-07-15 20:45:00,12.3
Sunndalsøra Iii,SN63420,2012-07-15 21:15:00,11.8
Sunndalsøra Iii,SN63420,2012-07-15 21:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-15 22:15:00,9.9
Sunndalsøra Iii,SN63420,2012-07-15 22:45:00,9.4
Sunndalsøra Iii,SN63420,2012-07-15 23:15:00,8.8
Sunndalsøra Iii,SN63420,2012-07-15 23:45:00,8.4
Sunndalsøra Iii,SN63420,2012-07-16 00:15:00,8.1
Sunndalsøra Iii,SN63420,2012-07-16 00:45:00,7.9
Sunndalsøra Iii,SN63420,2012-07-16 01:15:00,7.8
Sunndalsøra Iii,SN63420,2012-07-16 01:45:00,8.1
Sunndalsøra Iii,SN63420,2012-07-16 02:15:00,8.3
Sunndalsøra Iii,SN63420,2012-07-16 02:45:00,8.7
Sunndalsøra Iii,SN63420,2012-07-16 03:15:00,9.1
Sunndalsøra Iii,SN63420,2012-07-16 03:45:00,8.7
Sunndalsøra Iii,SN63420,2012-07-16 04:15:00,8.3
Sunndalsøra Iii,SN63420,2012-07-16 04:45:00,8.6
Sunndalsøra Iii,SN63420,2012-07-16 05:15:00,8.9
Sunndalsøra Iii,SN63420,2012-07-16 05:45:00,9.1
Sunndalsøra Iii,SN63420,2012-07-16 06:15:00,9.2
Sunndalsøra Iii,SN63420,2012-07-16 06:45:00,9.6
Sunndalsøra Iii,SN63420,2012-07-16 07:15:00,9.9
Sunndalsøra Iii,SN63420,2012-07-16 07:45:00,10.4
Sunndalsøra Iii,SN63420,2012-07-16 08:15:00,10.9
Sunndalsøra Iii,SN63420,2012-07-16 08:45:00,10.8
Sunndalsøra Iii,SN63420,2012-07-16 09:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-16 09:45:00,11.1
Sunndalsøra Iii,SN63420,2012-07-16 10:15:00,11.6
Sunndalsøra Iii,SN63420,2012-07-16 10:45:00,12.5
Sunndalsøra Iii,SN63420,2012-07-16 11:15:00,13.4
Sunndalsøra Iii,SN63420,2012-07-16 11:45:00,13.6
Sunndalsøra Iii,SN63420,2012-07-16 12:15:00,13.8
Sunndalsøra Iii,SN63420,2012-07-16 12:45:00,14.0
Sunndalsøra Iii,SN63420,2012-07-16 13:15:00,14.2
Sunndalsøra Iii,SN63420,2012-07-16 13:45:00,14.9
Sunndalsøra Iii,SN63420,2012-07-16 14:15:00,15.6
Sunndalsøra Iii,SN63420,2012-07-16 14:45:00,15.6
Sunndalsøra Iii,SN63420,2012-07-16 15:15:00,15.5
Sunndalsøra Iii,SN63420,2012-07-16 15:45:00,15.5
Sunndalsøra Iii,SN63420,2012-07-16 16:15:00,15.5
Sunndalsøra Iii,SN63420,2012-07-16 16:45:00,15.1
Sunndalsøra Iii,SN63420,2012-07-16 17:15:00,14.7
Sunndalsøra Iii,SN63420,2012-07-16 17:45:00,15.1
Sunndalsøra Iii,SN63420,2012-07-16 18:15:00,15.4
Sunndalsøra Iii,SN63420,2012-07-16 18:45:00,15.3
Sunndalsøra Iii,SN63420,2012-07-16 19:15:00,15.2
Sunndalsøra Iii,SN63420,2012-07-16 19:45:00,14.1
Sunndalsøra Iii,SN63420,2012-07-16 20:15:00,13
Sunndalsøra Iii,SN63420,2012-07-16 20:45:00,12.9
Sunndalsøra Iii,SN63420,2012-07-16 21:15:00,12.9
Sunndalsøra Iii,SN63420,2012-07-16 21:45:00,12.7
Sunndalsøra Iii,SN63420,2012-07-16 22:15:00,12.4
Sunndalsøra Iii,SN63420,2012-07-16 22:45:00,11.9
Sunndalsøra Iii,SN63420,2012-07-16 23:15:00,11.5
Sunndalsøra Iii,SN63420,2012-07-16 23:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-17 00:15:00,10.9
Sunndalsøra Iii,SN63420,2012-07-17 00:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-17 01:15:00,10.8
Sunndalsøra Iii,SN63420,2012-07-17 01:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-17 02:15:00,10.9
Sunndalsøra Iii,SN63420,2012-07-17 02:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-17 03:15:00,10.9
Sunndalsøra Iii,SN63420,2012-07-17 03:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-17 04:15:00,10.9
Sunndalsøra Iii,SN63420,2012-07-17 04:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-17 05:15:00,10.8
Sunndalsøra Iii,SN63420,2012-07-17 05:45:00,10.8
Sunndalsøra Iii,SN63420,2012-07-17 06:15:00,10.7
Sunndalsøra Iii,SN63420,2012-07-17 06:45:00,11.0
Sunndalsøra Iii,SN63420,2012-07-17 07:15:00,11.3
Sunndalsøra Iii,SN63420,2012-07-17 07:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-17 08:15:00,11.1
Sunndalsøra Iii,SN63420,2012-07-17 08:45:00,11.3
Sunndalsøra Iii,SN63420,2012-07-17 09:15:00,11.5
Sunndalsøra Iii,SN63420,2012-07-17 09:45:00,11.6
Sunndalsøra Iii,SN63420,2012-07-17 10:15:00,11.6
Sunndalsøra Iii,SN63420,2012-07-17 10:45:00,11.8
Sunndalsøra Iii,SN63420,2012-07-17 11:15:00,11.9
Sunndalsøra Iii,SN63420,2012-07-17 11:45:00,11.7
Sunndalsøra Iii,SN63420,2012-07-17 12:15:00,11.5
Sunndalsøra Iii,SN63420,2012-07-17 12:45:00,11.6
Sunndalsøra Iii,SN63420,2012-07-17 13:15:00,11.6
Sunndalsøra Iii,SN63420,2012-07-17 13:45:00,12.1
Sunndalsøra Iii,SN63420,2012-07-17 14:15:00,12.5
Sunndalsøra Iii,SN63420,2012-07-17 14:45:00,13.0
Sunndalsøra Iii,SN63420,2012-07-17 15:15:00,13.5
Sunndalsøra Iii,SN63420,2012-07-17 15:45:00,14.1
Sunndalsøra Iii,SN63420,2012-07-17 16:15:00,14.6
Sunndalsøra Iii,SN63420,2012-07-17 16:45:00,14.1
Sunndalsøra Iii,SN63420,2012-07-17 17:15:00,13.6
Sunndalsøra Iii,SN63420,2012-07-17 17:45:00,13.4
Sunndalsøra Iii,SN63420,2012-07-17 18:15:00,13.3
Sunndalsøra Iii,SN63420,2012-07-17 18:45:00,12.8
Sunndalsøra Iii,SN63420,2012-07-17 19:15:00,12.2
Sunndalsøra Iii,SN63420,2012-07-17 19:45:00,12.2
Sunndalsøra Iii,SN63420,2012-07-17 20:15:00,12.3
Sunndalsøra Iii,SN63420,2012-07-17 20:45:00,12.2
Sunndalsøra Iii,SN63420,2012-07-17 21:15:00,12.2
Sunndalsøra Iii,SN63420,2012-07-17 21:45:00,11.9
Sunndalsøra Iii,SN63420,2012-07-17 22:15:00,11.7
Sunndalsøra Iii,SN63420,2012-07-17 22:45:00,11.3
Sunndalsøra Iii,SN63420,2012-07-17 23:15:00,11
Sunndalsøra Iii,SN63420,2012-07-17 23:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-18 00:15:00,10.9
Sunndalsøra Iii,SN63420,2012-07-18 00:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-18 01:15:00,11
Sunndalsøra Iii,SN63420,2012-07-18 01:45:00,10.8
Sunndalsøra Iii,SN63420,2012-07-18 02:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-18 02:45:00,10.6
Sunndalsøra Iii,SN63420,2012-07-18 03:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-18 03:45:00,10.4
Sunndalsøra Iii,SN63420,2012-07-18 04:15:00,10.2
Sunndalsøra Iii,SN63420,2012-07-18 04:45:00,10.2
Sunndalsøra Iii,SN63420,2012-07-18 05:15:00,10.2
Sunndalsøra Iii,SN63420,2012-07-18 05:45:00,10.4
Sunndalsøra Iii,SN63420,2012-07-18 06:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-18 06:45:00,10.7
Sunndalsøra Iii,SN63420,2012-07-18 07:15:00,10.8
Sunndalsøra Iii,SN63420,2012-07-18 07:45:00,11.3
Sunndalsøra Iii,SN63420,2012-07-18 08:15:00,11.8
Sunndalsøra Iii,SN63420,2012-07-18 08:45:00,12.6
Sunndalsøra Iii,SN63420,2012-07-18 09:15:00,13.4
Sunndalsøra Iii,SN63420,2012-07-18 09:45:00,13.4
Sunndalsøra Iii,SN63420,2012-07-18 10:15:00,13.5
Sunndalsøra Iii,SN63420,2012-07-18 10:45:00,14.4
Sunndalsøra Iii,SN63420,2012-07-18 11:15:00,15.3
Sunndalsøra Iii,SN63420,2012-07-18 11:45:00,15.8
Sunndalsøra Iii,SN63420,2012-07-18 12:15:00,16.2
Sunndalsøra Iii,SN63420,2012-07-18 12:45:00,15.8
Sunndalsøra Iii,SN63420,2012-07-18 13:15:00,15.3
Sunndalsøra Iii,SN63420,2012-07-18 13:45:00,14.9
Sunndalsøra Iii,SN63420,2012-07-18 14:15:00,14.4
Sunndalsøra Iii,SN63420,2012-07-18 14:45:00,14.3
Sunndalsøra Iii,SN63420,2012-07-18 15:15:00,14.2
Sunndalsøra Iii,SN63420,2012-07-18 15:45:00,13.9
Sunndalsøra Iii,SN63420,2012-07-18 16:15:00,13.7
Sunndalsøra Iii,SN63420,2012-07-18 16:45:00,13.5
Sunndalsøra Iii,SN63420,2012-07-18 17:15:00,13.3
Sunndalsøra Iii,SN63420,2012-07-18 17:45:00,13.8
Sunndalsøra Iii,SN63420,2012-07-18 18:15:00,14.2
Sunndalsøra Iii,SN63420,2012-07-18 18:45:00,14.2
Sunndalsøra Iii,SN63420,2012-07-18 19:15:00,14.2
Sunndalsøra Iii,SN63420,2012-07-18 19:45:00,13.8
Sunndalsøra Iii,SN63420,2012-07-18 20:15:00,13.3
Sunndalsøra Iii,SN63420,2012-07-18 20:45:00,13.2
Sunndalsøra Iii,SN63420,2012-07-18 21:15:00,13.1
Sunndalsøra Iii,SN63420,2012-07-18 21:45:00,12.9
Sunndalsøra Iii,SN63420,2012-07-18 22:15:00,12.7
Sunndalsøra Iii,SN63420,2012-07-18 22:45:00,12.5
Sunndalsøra Iii,SN63420,2012-07-18 23:15:00,12.3
Sunndalsøra Iii,SN63420,2012-07-18 23:45:00,12.2
Sunndalsøra Iii,SN63420,2012-07-19 00:15:00,12.2
Sunndalsøra Iii,SN63420,2012-07-19 00:45:00,11.9
Sunndalsøra Iii,SN63420,2012-07-19 01:15:00,11.6
Sunndalsøra Iii,SN63420,2012-07-19 01:45:00,11.6
Sunndalsøra Iii,SN63420,2012-07-19 02:15:00,11.6
Sunndalsøra Iii,SN63420,2012-07-19 02:45:00,11.6
Sunndalsøra Iii,SN63420,2012-07-19 03:15:00,11.5
Sunndalsøra Iii,SN63420,2012-07-19 03:45:00,11.4
Sunndalsøra Iii,SN63420,2012-07-19 04:15:00,11.4
Sunndalsøra Iii,SN63420,2012-07-19 04:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-19 05:15:00,11.1
Sunndalsøra Iii,SN63420,2012-07-19 05:45:00,11.1
Sunndalsøra Iii,SN63420,2012-07-19 06:15:00,11.2
Sunndalsøra Iii,SN63420,2012-07-19 06:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-19 07:15:00,11.2
Sunndalsøra Iii,SN63420,2012-07-19 07:45:00,11.3
Sunndalsøra Iii,SN63420,2012-07-19 08:15:00,11.5
Sunndalsøra Iii,SN63420,2012-07-19 08:45:00,11.7
Sunndalsøra Iii,SN63420,2012-07-19 09:15:00,11.9
Sunndalsøra Iii,SN63420,2012-07-19 09:45:00,12.2
Sunndalsøra Iii,SN63420,2012-07-19 10:15:00,12.5
Sunndalsøra Iii,SN63420,2012-07-19 10:45:00,12.8
Sunndalsøra Iii,SN63420,2012-07-19 11:15:00,13.2
Sunndalsøra Iii,SN63420,2012-07-19 11:45:00,13.2
Sunndalsøra Iii,SN63420,2012-07-19 12:15:00,13.3
Sunndalsøra Iii,SN63420,2012-07-19 12:45:00,13.6
Sunndalsøra Iii,SN63420,2012-07-19 13:15:00,13.9
Sunndalsøra Iii,SN63420,2012-07-19 13:45:00,13.9
Sunndalsøra Iii,SN63420,2012-07-19 14:15:00,14
Sunndalsøra Iii,SN63420,2012-07-19 14:45:00,13.8
Sunndalsøra Iii,SN63420,2012-07-19 15:15:00,13.6
Sunndalsøra Iii,SN63420,2012-07-19 15:45:00,13.6
Sunndalsøra Iii,SN63420,2012-07-19 16:15:00,13.7
Sunndalsøra Iii,SN63420,2012-07-19 16:45:00,13.6
Sunndalsøra Iii,SN63420,2012-07-19 17:15:00,13.6
Sunndalsøra Iii,SN63420,2012-07-19 17:45:00,13.6
Sunndalsøra Iii,SN63420,2012-07-19 18:15:00,13.7
Sunndalsøra Iii,SN63420,2012-07-19 18:45:00,13.4
Sunndalsøra Iii,SN63420,2012-07-19 19:15:00,13.1
Sunndalsøra Iii,SN63420,2012-07-19 19:45:00,12.8
Sunndalsøra Iii,SN63420,2012-07-19 20:15:00,12.4
Sunndalsøra Iii,SN63420,2012-07-19 20:45:00,12.1
Sunndalsøra Iii,SN63420,2012-07-19 21:15:00,11.8
Sunndalsøra Iii,SN63420,2012-07-19 21:45:00,11.6
Sunndalsøra Iii,SN63420,2012-07-19 22:15:00,11.4
Sunndalsøra Iii,SN63420,2012-07-19 22:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-19 23:15:00,11.1
Sunndalsøra Iii,SN63420,2012-07-19 23:45:00,11.1
Sunndalsøra Iii,SN63420,2012-07-20 00:15:00,11
Sunndalsøra Iii,SN63420,2012-07-20 00:45:00,10.9
Sunndalsøra Iii,SN63420,2012-07-20 01:15:00,10.8
Sunndalsøra Iii,SN63420,2012-07-20 01:45:00,10.7
Sunndalsøra Iii,SN63420,2012-07-20 02:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 02:45:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 03:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 03:45:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 04:15:00,10.5
Sunndalsøra Iii,SN63420,2012-07-20 04:45:00,10.4
Sunndalsøra Iii,SN63420,2012-07-20 05:15:00,10.4
Sunndalsøra Iii,SN63420,2012-07-20 05:45:00,10.5
Sunndalsøra Iii,SN63420,2012-07-20 06:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 06:45:00,10.7
Sunndalsøra Iii,SN63420,2012-07-20 07:15:00,10.8
Sunndalsøra Iii,SN63420,2012-07-20 07:45:00,10.7
Sunndalsøra Iii,SN63420,2012-07-20 08:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 08:45:00,10.7
Sunndalsøra Iii,SN63420,2012-07-20 09:15:00,10.8
Sunndalsøra Iii,SN63420,2012-07-20 09:45:00,10.7
Sunndalsøra Iii,SN63420,2012-07-20 10:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 10:45:00,11.1
Sunndalsøra Iii,SN63420,2012-07-20 11:15:00,11.6
Sunndalsøra Iii,SN63420,2012-07-20 11:45:00,11.1
Sunndalsøra Iii,SN63420,2012-07-20 12:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 12:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-20 13:15:00,11.9
Sunndalsøra Iii,SN63420,2012-07-20 13:45:00,11.4
Sunndalsøra Iii,SN63420,2012-07-20 14:15:00,10.9
Sunndalsøra Iii,SN63420,2012-07-20 14:45:00,10.7
Sunndalsøra Iii,SN63420,2012-07-20 15:15:00,10.4
Sunndalsøra Iii,SN63420,2012-07-20 15:45:00,10.7
Sunndalsøra Iii,SN63420,2012-07-20 16:15:00,10.9
Sunndalsøra Iii,SN63420,2012-07-20 16:45:00,10.5
Sunndalsøra Iii,SN63420,2012-07-20 17:15:00,10.1
Sunndalsøra Iii,SN63420,2012-07-20 17:45:00,10.3
Sunndalsøra Iii,SN63420,2012-07-20 18:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 18:45:00,10.6
Sunndalsøra Iii,SN63420,2012-07-20 19:15:00,10.7
Sunndalsøra Iii,SN63420,2012-07-20 19:45:00,10.3
Sunndalsøra Iii,SN63420,2012-07-20 20:15:00,9.9
Sunndalsøra Iii,SN63420,2012-07-20 20:45:00,9.6
Sunndalsøra Iii,SN63420,2012-07-20 21:15:00,9.2
Sunndalsøra Iii,SN63420,2012-07-20 21:45:00,9.2
Sunndalsøra Iii,SN63420,2012-07-20 22:15:00,9.3
Sunndalsøra Iii,SN63420,2012-07-20 22:45:00,9.2
Sunndalsøra Iii,SN63420,2012-07-20 23:15:00,9
Sunndalsøra Iii,SN63420,2012-07-20 23:45:00,8.9
Sunndalsøra Iii,SN63420,2012-07-21 00:15:00,8.8
Sunndalsøra Iii,SN63420,2012-07-21 00:45:00,8.5
Sunndalsøra Iii,SN63420,2012-07-21 01:15:00,8.2
Sunndalsøra Iii,SN63420,2012-07-21 01:45:00,7.9
Sunndalsøra Iii,SN63420,2012-07-21 02:15:00,7.6
Sunndalsøra Iii,SN63420,2012-07-21 02:45:00,7.5
Sunndalsøra Iii,SN63420,2012-07-21 03:15:00,7.4
Sunndalsøra Iii,SN63420,2012-07-21 03:45:00,7.4
Sunndalsøra Iii,SN63420,2012-07-21 04:15:00,7.4
Sunndalsøra Iii,SN63420,2012-07-21 04:45:00,7.3
Sunndalsøra Iii,SN63420,2012-07-21 05:15:00,7.2
Sunndalsøra Iii,SN63420,2012-07-21 05:45:00,7.2
Sunndalsøra Iii,SN63420,2012-07-21 06:15:00,7.3
Sunndalsøra Iii,SN63420,2012-07-21 06:45:00,7.3
Sunndalsøra Iii,SN63420,2012-07-21 07:15:00,7.4
Sunndalsøra Iii,SN63420,2012-07-21 07:45:00,8.9
Sunndalsøra Iii,SN63420,2012-07-21 08:15:00,10.4
Sunndalsøra Iii,SN63420,2012-07-21 08:45:00,10.8
Sunndalsøra Iii,SN63420,2012-07-21 09:15:00,11.2
Sunndalsøra Iii,SN63420,2012-07-21 09:45:00,12.2
Sunndalsøra Iii,SN63420,2012-07-21 10:15:00,13.3
Sunndalsøra Iii,SN63420,2012-07-21 10:45:00,13.5
Sunndalsøra Iii,SN63420,2012-07-21 11:15:00,13.7
Sunndalsøra Iii,SN63420,2012-07-21 11:45:00,13.8
Sunndalsøra Iii,SN63420,2012-07-21 12:15:00,14
Sunndalsøra Iii,SN63420,2012-07-21 12:45:00,13.8
Sunndalsøra Iii,SN63420,2012-07-21 13:15:00,13.6
Sunndalsøra Iii,SN63420,2012-07-21 13:45:00,12.8
Sunndalsøra Iii,SN63420,2012-07-21 14:15:00,12
Sunndalsøra Iii,SN63420,2012-07-21 14:45:00,12.5
Sunndalsøra Iii,SN63420,2012-07-21 15:15:00,13
Sunndalsøra Iii,SN63420,2012-07-21 15:45:00,12.7
Sunndalsøra Iii,SN63420,2012-07-21 16:15:00,12.4
Sunndalsøra Iii,SN63420,2012-07-21 16:45:00,11.9
Sunndalsøra Iii,SN63420,2012-07-21 17:15:00,11.5
Sunndalsøra Iii,SN63420,2012-07-21 17:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-21 18:15:00,11
Sunndalsøra Iii,SN63420,2012-07-21 18:45:00,11.1
Sunndalsøra Iii,SN63420,2012-07-21 19:15:00,11.2
Sunndalsøra Iii,SN63420,2012-07-21 19:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-21 20:15:00,11.2
Sunndalsøra Iii,SN63420,2012-07-21 20:45:00,11.1
Sunndalsøra Iii,SN63420,2012-07-21 21:15:00,11
Sunndalsøra Iii,SN63420,2012-07-21 21:45:00,10.8
Sunndalsøra Iii,SN63420,2012-07-21 22:15:00,10.7
Sunndalsøra Iii,SN63420,2012-07-21 22:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-21 23:15:00,11.8
Sunndalsøra Iii,SN63420,2012-07-21 23:45:00,11.8
Sunndalsøra Iii,SN63420,2012-07-22 00:15:00,11.7
Sunndalsøra Iii,SN63420,2012-07-22 00:45:00,11.2
Sunndalsøra Iii,SN63420,2012-07-22 01:15:00,10.7
Sunndalsøra Iii,SN63420,2012-07-22 01:45:00,10.3
Sunndalsøra Iii,SN63420,2012-07-22 02:15:00,10
Sunndalsøra Iii,SN63420,2012-07-22 02:45:00,10.1
Sunndalsøra Iii,SN63420,2012-07-22 03:15:00,10.2
Sunndalsøra Iii,SN63420,2012-07-22 03:45:00,10.1
Sunndalsøra Iii,SN63420,2012-07-22 04:15:00,9.9
Sunndalsøra Iii,SN63420,2012-07-22 04:45:00,9.9
Sunndalsøra Iii,SN63420,2012-07-22 05:15:00,9.9
Sunndalsøra Iii,SN63420,2012-07-22 05:45:00,10.1
Sunndalsøra Iii,SN63420,2012-07-22 06:15:00,10.2
Sunndalsøra Iii,SN63420,2012-07-22 06:45:00,10.4
Sunndalsøra Iii,SN63420,2012-07-22 07:15:00,10.6
Sunndalsøra Iii,SN63420,2012-07-22 07:45:00,10.6
Sunndalsøra Iii,SN63420,2012-07-22 08:15:00,10.7
Sunndalsøra Iii,SN63420,2012-07-22 08:45:00,11.1
Sunndalsøra Iii,SN63420,2012-07-22 09:15:00,11.4
Sunndalsøra Iii,SN63420,2012-07-22 09:45:00,11.3
Sunndalsøra Iii,SN63420,2012-07-22 10:15:00,11.2
Sunndalsøra Iii,SN63420,2012-07-22 10:45:00,11.5
Sunndalsøra Iii,SN63420,2012-07-22 11:15:00,11.8
Sunndalsøra Iii,SN63420,2012-07-22 11:45:00,11.9
Sunndalsøra Iii,SN63420,2012-07-22 12:15:00,11.9
Sunndalsøra Iii,SN63420,2012-07-22 12:45:00,12.0
Sunndalsøra Iii,SN63420,2012-07-22 13:15:00,12.1
Sunndalsøra Iii,SN63420,2012-07-22 13:45:00,12.4
Sunndalsøra Iii,SN63420,2012-07-22 14:15:00,12.7
Sunndalsøra Iii,SN63420,2012-07-22 14:45:00,13.6
Sunndalsøra Iii,SN63420,2012-07-22 15:15:00,14.6
Sunndalsøra Iii,SN63420,2012-07-22 15:45:00,15.1
Sunndalsøra Iii,SN63420,2012-07-22 16:15:00,15.7
Sunndalsøra Iii,SN63420,2012-07-22 16:45:00,15.9
Sunndalsøra Iii,SN63420,2012-07-22 17:15:00,16.1
Sunndalsøra Iii,SN63420,2012-07-22 17:45:00,15.5
Sunndalsøra Iii,SN63420,2012-07-22 18:15:00,14.9
Sunndalsøra Iii,SN63420,2012-07-22 18:45:00,13.6
Sunndalsøra Iii,SN63420,2012-07-22 19:15:00,12.3
Sunndalsøra Iii,SN63420,2012-07-22 19:45:00,12.9
Sunndalsøra Iii,SN63420,2012-07-22 20:15:00,13.6
Sunndalsøra Iii,SN63420,2012-07-22 20:45:00,13.9
Sunndalsøra Iii,SN63420,2012-07-22 21:15:00,14.2
Sunndalsøra Iii,SN63420,2012-07-22 21:45:00,13.6
Sunndalsøra Iii,SN63420,2012-07-22 22:15:00,13
Sunndalsøra Iii,SN63420,2012-07-22 22:45:00,12.8
Sunndalsøra Iii,SN63420,2012-07-22 23:15:00,12.5
Sunndalsøra Iii,SN63420,2012-07-22 23:45:00,12.9
Sunndalsøra Iii,SN63420,2012-07-23 00:15:00,13.4
Sunndalsøra Iii,SN63420,2012-07-23 00:45:00,13.8
Sunndalsøra Iii,SN63420,2012-07-23 01:15:00,14.2
Sunndalsøra Iii,SN63420,2012-07-23 01:45:00,13.9
Sunndalsøra Iii,SN63420,2012-07-23 02:15:00,13.6
Sunndalsøra Iii,SN63420,2012-07-23 02:45:00,13.6
Sunndalsøra Iii,SN63420,2012-07-23 03:15:00,13.7
Sunndalsøra Iii,SN63420,2012-07-23 03:45:00,16.0
Sunndalsøra Iii,SN63420,2012-07-23 04:15:00,18.3
Sunndalsøra Iii,SN63420,2012-07-23 04:45:00,18.1
Sunndalsøra Iii,SN63420,2012-07-23 05:15:00,17.9
Sunndalsøra Iii,SN63420,2012-07-23 05:45:00,17.9
Sunndalsøra Iii,SN63420,2012-07-23 06:15:00,17.9
Sunndalsøra Iii,SN63420,2012-07-23 06:45:00,17.4
Sunndalsøra Iii,SN63420,2012-07-23 07:15:00,17
Sunndalsøra Iii,SN63420,2012-07-23 07:45:00,16.5
Sunndalsøra Iii,SN63420,2012-07-23 08:15:00,16
Sunndalsøra Iii,SN63420,2012-07-23 08:45:00,16.4
Sunndalsøra Iii,SN63420,2012-07-23 09:15:00,16.8
Sunndalsøra Iii,SN63420,2012-07-23 09:45:00,17.4
Sunndalsøra Iii,SN63420,2012-07-23 10:15:00,18
Sunndalsøra Iii,SN63420,2012-07-23 10:45:00,18.1
Sunndalsøra Iii,SN63420,2012-07-23 11:15:00,18.3
Sunndalsøra Iii,SN63420,2012-07-23 11:45:00,18.9
Sunndalsøra Iii,SN63420,2012-07-23 12:15:00,19.5
Sunndalsøra Iii,SN63420,2012-07-23 12:45:00,19.5
Sunndalsøra Iii,SN63420,2012-07-23 13:15:00,19.5
Sunndalsøra Iii,SN63420,2012-07-23 13:45:00,19.5
Sunndalsøra Iii,SN63420,2012-07-23 14:15:00,19.5
Sunndalsøra Iii,SN63420,2012-07-23 14:45:00,19.3
Sunndalsøra Iii,SN63420,2012-07-23 15:15:00,19.1
Sunndalsøra Iii,SN63420,2012-07-23 15:45:00,18.9
Sunndalsøra Iii,SN63420,2012-07-23 16:15:00,18.7
Sunndalsøra Iii,SN63420,2012-07-23 16:45:00,18.7
Sunndalsøra Iii,SN63420,2012-07-23 17:15:00,18.7
Sunndalsøra Iii,SN63420,2012-07-23 17:45:00,18.4
Sunndalsøra Iii,SN63420,2012-07-23 18:15:00,18.1
Sunndalsøra Iii,SN63420,2012-07-23 18:45:00,17.8
Sunndalsøra Iii,SN63420,2012-07-23 19:15:00,17.4
Sunndalsøra Iii,SN63420,2012-07-23 19:45:00,17.1
Sunndalsøra Iii,SN63420,2012-07-23 20:15:00,16.8
