	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2015 07 13	14:45:00	30	62.983353	8.174623		3D	470	1.4	6	0	2	1	17	627	01000010	696	00000001	11111111			
	2015 07 13	15:15:00	30	62.983357	8.174610		3D	471	0.9	10	0	1	0	16	627	01000010	0	00000001	00000000			
	2015 07 13	15:45:00	30	62.983348	8.174595		3D	472	0.9	8	0	0	0	15	628	01000010	0	00000001	00000000			
	2015 07 13	16:15:00	30	62.983295	8.174567		3D	468	0.8	9	0	15	9	14	627	01000010	0	00000001	00000000			
	2015 07 13	16:45:00	30	62.983302	8.174555		3D	464	0.9	8	0	0	0	12	626	01000010	0	00000001	00000000			
	2015 07 13	17:15:00	30	62.983298	8.174645		3D	468	2.0	5	0	0	0	15	627	01000010	696	00000001	11111111			
	2015 07 13	17:45:00	30	62.983300	8.174663		3D	469	1.6	5	0	16	9	14	627	01000010	0	00000001	00000000			
	2015 07 13	18:15:00	42	62.983385	8.174535		3D	481	1.0	8	0	0	0	12	624	01000010	0	00000001	00000000			
	2015 07 13	18:45:00	30	62.983302	8.174638		3D	482	0.9	8	0	11	6	12	626	01000010	0	00000001	00000000			
	2015 07 13	19:15:00	30	62.983347	8.174663		3D	483	0.9	8	0	0	0	11	626	01000010	0	00000001	00000000			
	2015 07 13	19:45:00	30	62.983342	8.174645		3D	467	1.2	6	0	14	4	13	627	01000010	696	00000001	11111111			
	2015 07 13	20:15:00	30	62.983762	8.175245		3D	478	1.2	6	0	4	4	10	626	01000010	0	00000001	00000000			
	2015 07 13	20:45:00	30	62.984185	8.174008		3D	500	2.7	4	0	0	0	9	625	01000010	0	00000001	00000000			
	2015 07 13	21:15:00	42	62.984218	8.173970		3D	508	1.0	7	0	0	0	9	623	01000010	0	00000001	00000000			
	2015 07 13	21:45:00	30	62.984220	8.173943		3D	499	0.9	7	0	0	0	10	625	01000010	0	00000001	00000000			
	2015 07 13	22:15:00	30	62.984242	8.173992		3D	517	1.0	6	0	0	0	10	625	01000010	696	00000001	11111111			
	2015 07 13	22:45:00	30	62.984218	8.173920		3D	524	1.0	5	0	7	1	11	626	01000010	0	00000001	00000000			
	2015 07 13	23:15:00	30	62.984243	8.173980		3D	521	1.4	4	0	0	0	13	626	01000010	0	00000001	00000000			
	2015 07 13	23:45:00	42	62.984235	8.174000		3D	522	0.9	8	0	0	0	14	625	01000010	0	00000001	00000000			
	2015 07 14	00:15:00	30	62.984377	8.174022		3D	537	1.5	6	0	0	1	13	627	01000010	0	00000001	00000000			
	2015 07 14	00:45:00	30	62.984192	8.174112		3D	523	1.7	5	0	0	0	12	626	01000010	700	00000001	11111111			
	2015 07 14	01:15:00	30	62.984210	8.174002		3D	512	0.8	9	0	1	0	12	626	01000010	0	00000001	00000000			
	2015 07 14	01:45:00	30	62.984208	8.174012		3D	514	0.8	9	0	0	0	12	626	01000010	0	00000001	00000000			
	2015 07 14	02:15:00	30	62.984227	8.173938		3D	512	0.8	9	0	1	0	12	626	01000010	0	00000001	00000000			
	2015 07 14	02:45:00	30	62.984245	8.173910		3D	513	1.3	5	0	1	1	14	627	01000010	0	00000001	00000000			
	2015 07 14	03:15:00	30	62.984252	8.173968		3D	518	1.3	5	0	1	0	14	627	01000010	696	00000001	11111111			
	2015 07 14	03:45:00	42	62.984242	8.173933		3D	516	0.7	10	0	11	5	13	625	01000010	0	00000001	00000000			
	2015 07 14	04:15:00	30	62.984237	8.173955		3D	513	0.9	8	0	0	0	12	626	01000010	0	00000001	00000000			
	2015 07 14	04:45:00	30	62.983882	8.173368		3D	499	1.1	7	0	8	8	9	625	01000010	0	00000001	00000000			
	2015 07 14	05:15:00	30	62.983862	8.173693		3D	492	1.1	7	0	0	2	11	626	01000010	0	00000001	00000000			
	2015 07 14	05:45:00	30	62.983818	8.173728		3D	498	2.0	5	0	0	0	13	626	01000010	696	00000001	11111111			
	2015 07 14	06:15:00	30	62.983803	8.173858		3D	485	2.6	4	0	0	0	10	625	01000010	0	00000001	00000000			
	2015 07 14	06:45:00	42	62.983800	8.173960		3D	489	0.8	9	0	0	2	12	624	01000010	0	00000001	00000000			
	2015 07 14	07:15:00	30	62.983807	8.173947		3D	494	0.8	9	0	0	0	15	627	01000010	0	00000001	00000000			
	2015 07 14	07:45:00	30	62.983802	8.173967		3D	492	0.8	8	0	0	0	15	628	01000010	0	00000001	00000000			
	2015 07 14	08:15:00	30	62.983727	8.174542		3D	491	0.9	7	0	12	4	13	626	01000010	700	00000001	11111111			
	2015 07 14	08:45:00	41	62.983678	8.174852		3D	483	1.1	6	0	19	6	12	624	01000010	0	00000001	00000000			
	2015 07 14	09:15:00	30	62.983407	8.174937		3D	480	1.4	5	0	1	0	14	625	01000010	0	00000001	00000000			
	2015 07 14	09:45:00	30	62.983423	8.174993		3D	479	1.3	5	0	0	0	17	627	01000010	0	00000001	00000000			
	2015 07 14	10:15:00	30	62.983383	8.174933		3D	468	1.2	7	0	4	2	20	629	01000010	0	00000001	00000000			
	2015 07 14	10:45:00	30	62.983345	8.174977		3D	472	1.3	7	0	12	5	22	630	01000010	700	00000001	11111111			
	2015 07 14	11:15:00	30	62.983357	8.174940		3D	466	1.2	7	0	1	1	17	628	01000010	0	00000001	00000000			
	2015 07 14	11:45:00	30	62.983390	8.174905		3D	471	1.3	6	0	0	0	18	628	01000010	0	00000001	00000000			
	2015 07 14	12:15:00	30	62.983402	8.174907		3D	474	1.3	6	0	0	1	20	629	01000010	0	00000001	00000000			
	2015 07 14	12:45:00	30	62.983425	8.174872		3D	479	1.4	5	0	8	3	21	630	01000010	0	00000001	00000000			
	2015 07 14	13:15:00	30	62.983282	8.175108		3D	463	1.6	4	0	7	5	15	626	01000010	700	00000001	11111111			
	2015 07 14	13:45:00	40	62.983198	8.175227		3D	470	1.0	7	0	0	0	15	625	01000010	0	00000001	00000000			
	2015 07 14	14:15:00	30	62.983188	8.175270		3D	464	1.2	6	0	10	8	16	627	01000010	0	00000001	00000000			
	2015 07 14	14:45:00	30	62.983187	8.175185		3D	458	1.5	5	0	10	10	15	626	01000010	0	00000001	00000000			
	2015 07 14	15:15:00	30	62.983135	8.175327		3D	471	3.0	4	0	0	0	17	628	01000010	0	00000001	00000000			
	2015 07 14	15:45:00	41	62.983203	8.175218		3D	462	0.7	11	0	0	0	18	627	01000010	696	00000001	11111111			
	2015 07 14	16:15:00	30	62.983205	8.175222		3D	461	0.7	11	0	1	0	17	629	01000010	0	00000001	00000000			
	2015 07 14	16:45:00	30	62.983062	8.175115		3D	461	0.8	10	0	12	2	13	627	01000010	0	00000001	00000000			
	2015 07 14	17:15:00	30	62.983055	8.175000		3D	464	0.9	8	0	11	8	12	626	01000010	0	00000001	00000000			
	2015 07 14	17:45:00	30	62.983207	8.174783		3D	471	1.1	7	0	5	2	12	626	01000010	0	00000001	00000000			
	2015 07 14	18:15:00	30	62.984602	8.178262		3D	492	1.3	6	0	13	3	11	625	01000010	696	00000001	11111111			
	2015 07 14	18:45:00	30	62.984707	8.177920		3D	504	1.1	7	0	0	0	11	625	01000010	0	00000001	00000000			
	2015 07 14	19:15:00	30	62.984713	8.177922		3D	503	1.1	7	0	9	8	11	626	01000010	0	00000001	00000000			
	2015 07 14	19:45:00	30	62.985018	8.177905		3D	506	1.7	5	0	0	0	10	626	01000010	0	00000001	00000000			
	2015 07 14	20:15:00	30	62.984978	8.178020		3D	509	2.2	5	0	0	0	11	625	01000010	0	00000001	00000000			
	2015 07 14	20:45:00	30	62.985872	8.178698		3D	508	4.2	4	0	1	2	10	624	01000010	696	00000001	11111111			
	2015 07 14	21:15:00	42	62.986188	8.179215		3D	496	0.9	9	0	4	2	9	622	01000010	0	00000001	00000000			
	2015 07 14	21:45:00	30	62.986193	8.179243		3D	493	0.8	9	0	0	0	10	625	01000010	0	00000001	00000000			
	2015 07 14	22:15:00	30	62.986202	8.179245		3D	502	0.9	7	0	0	0	11	625	01000010	0	00000001	00000000			
	2015 07 14	22:45:00	30	62.986227	8.179238		3D	514	0.9	6	0	0	0	12	626	01000010	0	00000001	00000000			
	2015 07 14	23:15:00	30	62.986202	8.179267		3D	510	1.2	5	0	0	0	12	626	01000010	696	00000001	11111111			
	2015 07 14	23:45:00	34	62.986227	8.179320		3D	510	1.4	6	0	3	1	12	625	01000010	0	00000001	00000000			
	2015 07 15	00:15:00	30	62.986282	8.179322		3D	518	1.4	6	0	0	0	10	626	01000010	0	00000001	00000000			
	2015 07 15	00:45:00	30	62.986232	8.179323		3D	508	1.3	5	0	2	3	9	625	01000010	0	00000001	00000000			
	2015 07 15	01:15:00	30	62.986223	8.179305		3D	504	1.2	5	0	0	0	11	626	01000010	0	00000001	00000000			
	2015 07 15	01:45:00	30	62.986222	8.179283		3D	503	1.1	5	0	1	4	11	626	01000010	696	00000001	11111111			
	2015 07 15	02:15:00	30	62.986185	8.179245		3D	500	0.8	9	0	0	0	11	626	01000010	0	00000001	00000000			
	2015 07 15	02:45:00	30	62.986197	8.179273		3D	501	1.1	7	0	0	1	14	628	01000010	0	00000001	00000000			
	2015 07 15	03:15:00	30	62.986205	8.179228		3D	505	1.1	7	0	0	0	13	627	01000010	0	00000001	00000000			
	2015 07 15	03:45:00	30	62.986197	8.179213		3D	502	0.8	9	0	0	0	13	627	01000010	0	00000001	00000000			
	2015 07 15	04:15:00	30	62.986185	8.179235		3D	502	0.8	9	0	0	1	14	627	01000010	696	00000001	11111111			
	2015 07 15	04:45:00	30	62.984582	8.178863		3D	481	0.8	9	0	7	2	10	626	01000010	0	00000001	00000000			
	2015 07 15	05:15:00	30	62.984183	8.179042		3D	473	1.1	7	0	16	3	9	625	01000010	0	00000001	00000000			
	2015 07 15	05:45:00	30	62.984103	8.179128		3D	477	1.5	5	0	1	1	10	625	01000010	0	00000001	00000000			
	2015 07 15	06:15:00	30	62.984127	8.179145		3D	475	2.5	4	0	1	1	12	626	01000010	0	00000001	00000000			
	2015 07 15	06:45:00	30	62.984103	8.179205		3D	478	2.3	4	0	0	0	13	627	01000010	696	00000001	11111111			
	2015 07 15	07:15:00	41	62.984132	8.179142		3D	467	1.0	7	0	0	2	14	625	01000010	0	00000001	00000000			
	2015 07 15	07:45:00	30	62.983813	8.179320		3D	460	1.1	7	0	13	5	11	627	01000010	0	00000001	00000000			
	2015 07 15	08:15:00	30	62.983423	8.179198		3D	449	1.5	5	0	13	8	11	625	01000010	0	00000001	00000000			
	2015 07 15	08:45:00	30	62.983440	8.179002		3D	445	2.5	4	0	0	0	12	625	01000010	0	00000001	00000000			
	2015 07 15	09:15:00	30	62.983427	8.179147		3D	462	1.3	6	0	0	0	15	627	01000010	696	00000001	11111111			
	2015 07 15	09:45:00	30	62.983380	8.179012		3D	458	1.3	6	0	15	6	16	628	01000010	0	00000001	00000000			
	2015 07 15	10:15:00	30	62.983217	8.178492		3D	455	7.1	4	0	17	9	14	626	01000010	0	00000001	00000000			
	2015 07 15	10:45:00	30	62.983222	8.178318		3D	444	0.9	8	0	1	0	16	627	01000010	0	00000001	00000000			
	2015 07 15	11:15:00	30	62.983178	8.178172		3D	443	1.2	7	0	2	0	17	628	01000010	0	00000001	00000000			
	2015 07 15	11:45:00	30	62.982918	8.178422		3D	427	1.3	6	0	14	14	15	627	01000010	696	00000001	11111111			
	2015 07 15	12:15:00	30	62.982862	8.178908		3D	413	1.6	5	0	0	0	16	626	01000010	0	00000001	00000000			
	2015 07 15	12:45:00	30	62.982867	8.178998		3D	430	0.9	8	0	0	0	19	628	01000010	0	00000001	00000000			
	2015 07 15	13:15:00	30	62.982840	8.179063		3D	429	1.1	7	0	1	1	20	629	01000010	0	00000001	00000000			
	2015 07 15	13:45:00	30	62.982845	8.179052		3D	426	1.3	6	0	0	0	20	629	01000010	0	00000001	00000000			
	2015 07 15	14:15:00	30	62.982768	8.179018		3D	425	1.8	5	0	17	4	18	629	01000010	644	00000001	01111111			
	2015 07 15	14:45:00	30	62.982673	8.178948		3D	440	1.8	4	0	12	11	14	626	01000010	684	00000001	11111111			
	2015 07 15	15:15:00	41	62.982785	8.178835		3D	435	0.9	9	0	15	4	12	624	01000010	0	00000001	00000000			
	2015 07 15	15:45:00	30	62.983113	8.180835		3D	427	1.1	8	0	14	8	12	626	01000010	0	00000001	00000000			
	2015 07 15	16:15:00	30	62.983088	8.181653		3D	417	1.0	8	0	0	0	11	626	01000010	0	00000001	00000000			
	2015 07 15	16:45:00	30	62.983110	8.181730		3D	422	1.1	7	0	0	0	11	625	01000010	672	00000001	01111111			
	2015 07 15	17:15:00	30	62.983092	8.181735		3D	424	1.7	6	0	0	0	12	626	01000010	652	00000001	11111111			
	2015 07 15	17:45:00	30	62.983125	8.181695		3D	448	2.5	4	0	0	0	12	626	01000010	692	00000001	11111111			
	2015 07 15	18:15:00	30	62.982913	8.181623		3D	443	0.9	9	0	10	3	11	627	01000010	0	00000001	00000000			
	2015 07 15	18:45:00	30	62.982907	8.181367		3D	441	1.0	8	0	16	7	11	627	01000010	0	00000001	00000000			
	2015 07 15	19:15:00	30	62.982885	8.181603		3D	428	1.0	9	0	18	4	10	625	01000010	664	00000001	01111111			
	2015 07 15	19:45:00	30	62.982902	8.181167		3D	430	1.2	8	0	6	1	10	626	01000010	656	00000001	01111111			
	2015 07 15	20:15:00	30	62.982958	8.181320		3D	426	2.2	7	0	0	1	10	626	01000010	660	00000001	01111111			
	2015 07 15	20:45:00	30	62.984262	8.180423		3D	461	1.7	6	0	15	7	10	626	01000010	660	00000001	01111111			
	2015 07 15	21:15:00	30	62.986397	8.181270		3D	479	1.0	8	0	4	0	8	626	01000010	692	00000001	11111111			
	2015 07 15	21:45:00	30	62.986393	8.181383		3D	479	1.0	8	0	0	0	10	626	01000010	696	00000001	11111111			
	2015 07 15	22:15:00	30	62.986412	8.181415		3D	506	1.2	7	0	0	0	11	627	01000010	692	00000001	11111111			
	2015 07 15	22:45:00	30	62.986418	8.181400		3D	500	1.3	5	0	0	0	13	628	01000010	0	00000001	00000000			
	2015 07 15	23:15:00	30	62.986418	8.181433		3D	494	1.6	4	0	8	11	13	628	01000010	0	00000001	00000000			
	2015 07 15	23:45:00	44	62.986582	8.181960		3D	501	1.2	7	0	0	0	9	624	01000010	0	00000001	00000000			
	2015 07 16	00:15:00	30	62.986487	8.182633		3D	475	0.9	8	0	0	0	9	626	01000010	696	00000001	11111111			
	2015 07 16	00:45:00	30	62.986483	8.182595		3D	474	1.0	7	0	0	0	9	626	01000010	0	00000001	00000000			
	2015 07 16	01:15:00	30	62.986460	8.182748		3D	477	1.0	7	0	4	1	10	627	01000010	0	00000001	00000000			
	2015 07 16	01:45:00	30	62.986465	8.182583		3D	474	1.2	6	0	0	0	8	626	01000010	0	00000001	00000000			
	2015 07 16	02:15:00	30	62.986442	8.182610		3D	466	1.2	5	0	1	0	8	625	01000010	0	00000001	00000000			
	2015 07 16	02:45:00	42	62.986527	8.182545		3D	472	1.0	8	0	2	3	8	624	01000010	692	00000001	11111111			
	2015 07 16	03:15:00	30	62.986483	8.182533		3D	469	1.1	7	0	0	0	9	625	01000010	0	00000001	00000000			
	2015 07 16	03:45:00	30	62.986490	8.182533		3D	470	1.2	6	0	0	1	9	626	01000010	0	00000001	00000000			
	2015 07 16	04:15:00	30	62.986533	8.182792		3D	468	1.4	5	0	3	2	6	625	01000010	0	00000001	00000000			
	2015 07 16	04:45:00	30	62.986543	8.183280		3D	454	1.3	5	0	2	1	6	625	01000010	0	00000001	00000000			
	2015 07 16	05:15:00	30	62.986790	8.182873		3D	445	5.1	4	0	0	0	6	624	01000010	696	00000001	11111111			
	2015 07 16	05:45:00	41	62.985952	8.184492		3D	442	1.5	6	0	20	4	6	622	01000010	0	00000001	00000000			
	2015 07 16	06:15:00	30	62.985552	8.183998		3D	438	1.5	6	0	5	2	6	625	01000010	0	00000001	00000000			
	2015 07 16	06:45:00	30	62.985148	8.184022		3D	422	1.1	8	0	0	0	7	625	01000010	0	00000001	00000000			
	2015 07 16	07:15:00	30	62.985120	8.184083		3D	418	0.9	8	0	0	0	10	626	01000010	0	00000001	00000000			
	2015 07 16	07:45:00	30	62.985213	8.183947		3D	415	1.5	5	0	0	0	12	626	01000010	692	00000001	11111111			
	2015 07 16	08:15:00	30	62.985100	8.183983		3D	417	1.5	5	0	12	4	12	626	01000010	0	00000001	00000000			
	2015 07 16	08:45:00	44	62.984437	8.184395		3D	411	1.4	5	0	15	1	9	623	01000010	0	00000001	00000000			
	2015 07 16	09:15:00	30	62.984532	8.184813		3D	421	1.4	5	0	13	6	9	624	01000010	0	00000001	00000000			
	2015 07 16	09:45:00	30	62.984485	8.184628		3D	413	1.3	5	0	14	6	9	625	01000010	0	00000001	00000000			
	2015 07 16	10:15:00	30	62.984440	8.184695		3D	411	1.5	4	0	0	0	10	625	01000010	692	00000001	11111111			
	2015 07 16	10:45:00	43	62.984468	8.184753		3D	407	1.1	7	0	0	0	12	624	01000010	0	00000001	00000000			
	2015 07 16	11:15:00	30	62.984177	8.184722		3D	390	1.1	8	0	8	2	11	626	01000010	0	00000001	00000000			
	2015 07 16	11:45:00	30	62.984532	8.185567		3D	385	1.2	7	0	15	9	9	625	01000010	0	00000001	00000000			
	2015 07 16	12:15:00	30	62.985023	8.186593		3D	388	1.3	6	0	13	9	10	625	01000010	0	00000001	00000000			
	2015 07 16	12:45:00	30	62.985023	8.187408		3D	380	1.4	5	0	0	0	10	625	01000010	696	00000001	11111111			
	2015 07 16	13:15:00	30	62.985023	8.187460		3D	390	1.2	5	0	0	0	10	625	01000010	0	00000001	00000000			
	2015 07 16	13:45:00	41	62.984983	8.187598		3D	365	1.1	7	0	1	0	12	624	01000010	0	00000001	00000000			
	2015 07 16	14:15:00	30	62.985057	8.187723		3D	395	1.4	6	0	0	0	13	626	01000010	0	00000001	00000000			
	2015 07 16	14:45:00	30	62.985022	8.187632		3D	382	1.4	6	0	0	0	15	627	01000010	0	00000001	00000000			
	2015 07 16	15:15:00	30	62.985030	8.187608		3D	394	1.3	6	0	0	0	16	628	01000010	696	00000001	11111111			
	2015 07 16	15:45:00	30	62.985020	8.187710		3D	398	3.1	4	0	4	0	16	629	01000010	648	00000001	01111111			
	2015 07 16	16:15:00	42	62.984898	8.187293		3D	379	0.7	11	0	21	7	10	625	01000010	696	00000001	11111111			
	2015 07 16	16:45:00	30	62.984900	8.187273		3D	383	0.8	10	0	3	0	10	626	01000010	0	00000001	00000000			
	2015 07 16	17:15:00	30	62.984908	8.187067		3D	389	1.2	7	0	7	7	9	626	01000010	0	00000001	00000000			
	2015 07 16	17:45:00	30	62.985267	8.187507		3D	412	2.6	4	0	10	4	9	626	01000010	696	00000001	11111111			
	2015 07 16	18:15:00	30	62.985202	8.186610		3D	401	3.1	4	0	10	11	9	626	01000010	696	00000001	11111111			
	2015 07 16	18:45:00	30	62.985520	8.187295		3D	395	4.1	4	0	6	2	9	626	01000010	0	00000001	00000000			
	2015 07 16	19:15:00	41	62.985387	8.188267		3D	381	1.0	8	0	19	6	10	624	01000010	0	00000001	00000000			
	2015 07 16	19:45:00	30	62.985243	8.187993		3D	379	1.0	8	0	15	6	10	627	01000010	0	00000001	00000000			
	2015 07 16	20:15:00	30	62.985177	8.187863		3D	382	1.1	7	0	0	0	9	626	01000010	696	00000001	11111111			
	2015 07 16	20:45:00	30	62.985247	8.187652		3D	363	3.3	4	0	0	0	12	627	01000010	0	00000001	00000000			
	2015 07 16	21:15:00	30	62.985223	8.187680		3D	373	3.8	4	0	9	6	11	627	01000010	0	00000001	00000000			
	2015 07 16	21:45:00	42	62.985208	8.187780		3D	372	0.8	8	0	0	2	10	624	01000010	0	00000001	00000000			
	2015 07 16	22:15:00	30	62.985247	8.187892		3D	400	1.0	6	0	2	2	11	627	01000010	0	00000001	00000000			
	2015 07 16	22:45:00	30	62.985183	8.187903		3D	389	1.2	5	0	0	0	12	627	01000010	696	00000001	11111111			
	2015 07 16	23:15:00	30	62.985180	8.187985		3D	387	1.8	4	0	4	5	12	628	01000010	0	00000001	00000000			
	2015 07 16	23:45:00	42	62.985422	8.187857		3D	427	2.7	6	0	0	0	12	625	01000010	0	00000001	00000000			
	2015 07 17	00:15:00	30	62.985317	8.187763		3D	410	1.5	5	0	0	0	13	628	01000010	0	00000001	00000000			
	2015 07 17	00:45:00	30	62.985280	8.187818		3D	423	1.6	4	0	1	0	13	628	01000010	0	00000001	00000000			
	2015 07 17	01:15:00	30	62.985203	8.187880		3D	450	1.4	4	0	0	0	14	628	01000010	692	00000001	11111111			
	2015 07 17	01:45:00	42	62.985210	8.187713		3D	399	0.7	9	0	0	0	16	627	01000010	0	00000001	00000000			
	2015 07 17	02:15:00	30	62.985250	8.187715		3D	389	1.0	7	0	0	0	15	629	01000010	0	00000001	00000000			
	2015 07 17	02:45:00	30	62.985240	8.187758		3D	389	1.6	5	0	0	0	14	629	01000010	0	00000001	00000000			
	2015 07 17	03:15:00	30	62.985527	8.186918		3D	443	2.0	4	0	9	4	11	628	01000010	0	00000001	00000000			
	2015 07 17	03:45:00	42	62.985072	8.187220		3D	385	0.9	8	0	21	6	8	624	01000010	696	00000001	11111111			
	2015 07 17	04:15:00	30	62.984452	8.186663		3D	392	0.9	8	0	5	3	8	625	01000010	0	00000001	00000000			
	2015 07 17	04:45:00	30	62.983450	8.187868		3D	431	0.9	8	0	14	9	8	625	01000010	0	00000001	00000000			
	2015 07 17	05:15:00	30	62.983307	8.187998		3D	437	1.2	6	0	0	0	11	626	01000010	0	00000001	00000000			
	2015 07 17	05:45:00	30	62.983297	8.188110		3D	442	3.0	4	0	0	0	21	630	01000010	0	00000001	00000000			
	2015 07 17	06:15:00	30	62.983297	8.188117		3D	440	3.4	4	0	0	0	27	632	01000010	696	00000001	11111111			
	2015 07 17	06:45:00	43	62.983300	8.188075		3D	426	0.7	10	0	0	0	27	631	01000010	0	00000001	00000000			
	2015 07 17	07:15:00	30	62.983832	8.192337		3D	446	0.7	10	0	7	9	18	632	01000010	0	00000001	00000000			
	2015 07 17	07:45:00	30	62.983907	8.193895		3D	435	0.8	8	0	15	9	12	629	01000010	0	00000001	00000000			
	2015 07 17	08:15:00	30	62.985453	8.201678		3D	377	1.2	5	0	15	7	14	627	01000010	0	00000001	00000000			
	2015 07 17	08:45:00	30	62.986730	8.208843		3D	346	1.8	4	0	0	0	16	627	01000010	696	00000001	11111111			
	2015 07 17	09:15:00	30	62.986667	8.208990		3D	350	1.3	6	0	0	0	18	628	01000010	0	00000001	00000000			
	2015 07 17	09:45:00	30	62.986588	8.209008		3D	356	1.2	6	0	0	0	18	628	01000010	0	00000001	00000000			
	2015 07 17	10:15:00	30	62.986728	8.208993		3D	337	1.4	5	0	2	1	19	629	01000010	0	00000001	00000000			
	2015 07 17	10:45:00	30	62.986608	8.209003		3D	329	0.9	8	0	0	0	18	629	01000010	0	00000001	00000000			
	2015 07 17	11:15:00	30	62.986702	8.210988		3D	312	1.2	7	0	15	7	18	629	01000010	696	00000001	11111111			
	2015 07 17	11:45:00	30	62.987037	8.211513		3D	303	1.3	6	0	11	6	18	628	01000010	0	00000001	00000000			
	2015 07 17	12:15:00	30	62.987113	8.211600		3D	308	1.5	5	0	5	10	18	629	01000010	0	00000001	00000000			
	2015 07 17	12:45:00	30	62.986908	8.211362		3D	314	1.6	4	0	13	2	18	628	01000010	0	00000001	00000000			
	2015 07 17	13:15:00	30	62.986623	8.210808		3D	329	1.5	4	0	0	0	20	629	01000010	0	00000001	00000000			
	2015 07 17	13:45:00	40	62.986610	8.210897		3D	323	1.0	7	0	0	0	21	628	01000010	696	00000001	11111111			
	2015 07 17	14:15:00	30	62.986847	8.211328		3D	345	1.5	5	0	13	9	20	629	01000010	0	00000001	00000000			
	2015 07 17	14:45:00	30	62.986868	8.211678		3D	321	1.4	5	0	3	4	20	629	01000010	0	00000001	00000000			
	2015 07 17	15:15:00	30	62.986890	8.211570		3D	308	2.7	4	0	0	0	20	630	01000010	0	00000001	00000000			
	2015 07 17	15:45:00	30	62.986880	8.211255		3D	326	0.9	7	0	16	9	21	631	01000010	0	00000001	00000000			
	2015 07 17	16:15:00	30	62.987985	8.214700		3D	269	1.3	5	0	13	16	18	630	01000010	696	00000001	11111111			
	2015 07 17	16:45:00	30	62.985207	8.223133		3D	114	1.6	5	0	0	0	17	629	01000010	0	00000001	00000000			
	2015 07 17	17:15:00	30	62.985310	8.223010		3D	115	1.9	5	0	5	4	18	629	01000010	0	00000001	00000000			
	2015 07 17	17:45:00	42	62.985283	8.223077		3D	155	2.6	4	0	0	0	18	627	01000010	0	00000001	00000000			
	2015 07 17	18:15:00	30	62.985250	8.223158		3D	153	3.2	4	0	8	5	17	629	01000010	0	00000001	00000000			
	2015 07 17	18:45:00	30	62.985513	8.222765		3D	130	4.3	4	0	10	6	17	628	01000010	696	00000001	11111111			
	2015 07 17	19:15:00	45	62.985768	8.223353		3D	151	2.2	5	0	14	6	16	626	01000010	0	00000001	00000000			
	2015 07 17	19:45:00	32	62.986640	8.225265		3D	138	1.9	6	0	6	3	14	627	01000010	0	00000001	00000000			
	2015 07 17	20:15:00	30	62.985163	8.223207		3D	131	2.3	6	0	0	0	16	627	01000010	0	00000001	00000000			
	2015 07 17	20:45:00	43	62.985203	8.223128		3D	134	2.9	5	0	1	3	16	626	01000010	0	00000001	00000000			
	2015 07 17	21:15:00	30	62.985092	8.223362		3D	146	3.3	5	0	0	1	14	627	01000010	684	00000001	11111111			
	2015 07 17	21:45:00	30	62.984990	8.224282		3D	151	5.1	5	0	0	4	15	627	01000010	0	00000001	00000000			
	2015 07 17	22:15:00	30	62.986735	8.224363		3D	135	5.9	4	0	12	0	13	627	01000010	0	00000001	00000000			
	2015 07 17	22:45:00	42	62.986675	8.224645		3D	159	2.2	4	0	8	6	14	626	01000010	0	00000001	00000000			
	2015 07 17	23:15:00		Time Out								3	2	14	623	00001000	0	00000001	00000000			
	2015 07 17	23:45:00	61	62.984913	8.221550		3D	71	2.6	4	0	0	0	15	624	01000010	656	00000001	01111111			
	2015 07 18	00:15:00	73	62.985295	8.223105		3D	146	3.1	4	0	0	0	16	625	01000010	696	00000001	11111111			
	2015 07 18	00:45:00	30	62.984963	8.222908		3D	83	2.2	4	0	0	0	18	629	01000010	680	00000001	01111111			
	2015 07 18	01:15:00	42	62.985247	8.223285		3D	193	1.2	5	0	0	0	18	627	01000010	680	00000001	01111111			
	2015 07 18	01:45:00	30	62.985095	8.223318		3D	133	1.6	4	0	0	0	17	629	01000010	696	00000001	11111111			
	2015 07 18	02:15:00	36	62.985190	8.223042		3D	149	1.4	5	0	1	0	17	628	01000010	640	00000001	01111111			
	2015 07 18	02:45:00	43	62.985225	8.223117		3D	140	1.7	5	0	0	0	17	627	01000010	696	00000001	11111111			
	2015 07 18	03:15:00	43	62.985242	8.223060		3D	145	1.7	6	0	0	2	19	628	01000010	0	00000001	00000000			
	2015 07 18	03:45:00	30	62.985153	8.223093		3D	128	1.5	6	0	4	0	16	630	01000010	0	00000001	00000000			
	2015 07 18	04:15:00	30	62.985142	8.223705		3D	128	2.1	5	0	0	0	17	629	01000010	0	00000001	00000000			
	2015 07 18	04:45:00	30	62.985208	8.222935		3D	111	1.8	5	0	0	0	17	630	01000010	696	00000001	11111111			
	2015 07 18	05:15:00	30	62.985180	8.222698		3D	124	2.9	4	0	0	0	18	629	01000010	0	00000001	00000000			
	2015 07 18	05:45:00	42	62.985240	8.222542		3D	122	2.4	5	0	1	0	18	628	01000010	0	00000001	00000000			
	2015 07 18	06:15:00	30	62.985167	8.222660		3D	112	2.3	5	0	0	0	16	629	01000010	0	00000001	00000000			
