	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	YYYY MM DD

	2012 06 27	06:00:00	58	62.889200	8.241542		3D	464	3.9	4	5	5	7	11	604	01000010	0	00001111	00000000			
	2012 06 27	08:00:00	63	62.888627	8.250205		3D	464	2.5	4	5	18	9	13	606	01000010	0	00011111	00000000			
	2012 06 27	10:00:00	59	62.890030	8.259540		3D	532	1.9	6	2	0	0	15	608	01000010	0	00001111	00000000			
	2012 06 27	12:00:00	30	62.888157	8.253848		3D	534	3.5	4	1	11	5	15	609	01000010	0	00001111	00000000			
	2012 06 27	14:00:00	64	62.889018	8.254100		3D	533	2.4	4	5	29	17	16	608	01000010	708	00011111	11111111			
	2012 06 27	16:00:00	64	62.888713	8.253477		3D	491	9.8	4	1	22	9	15	608	01000010	0	00001111	00000000			
	2012 06 27	18:00:00	71	62.886590	8.244288		3D	490	2.8	5	10	27	14	10	603	01000010	0	00001111	00000000			
	2012 06 27	20:00:00	73	62.889207	8.235317		2D	0	9.1	3	0	10	9	8	601	10001010	0	00001111	00000000			
	2012 06 27	22:00:00	65	62.890562	8.230773		3D	491	2.5	4	9	0	0	9	602	01000010	0	00001111	00000000			
	2012 06 28	00:00:00	44	62.891005	8.230163		3D	488	1.9	4	1	4	4	9	602	01000010	708	00001111	11111111			
	2012 06 28	02:00:00	73	62.891192	8.243125		3D	488	2.5	5	5	26	9	7	600	01000010	0	00001111	00000000			
	2012 06 28	04:00:00	64	62.892105	8.244583		3D	494	2.3	4	3	10	2	7	601	01001010	0	00001111	00000000			
	2012 06 28	06:00:00	40	62.891313	8.247923		3D	490	9.4	4	0	1	0	10	606	01000010	0	00001111	00000000			
	2012 06 28	08:00:00	63	62.891692	8.245953		3D	524	3.0	5	5	0	0	14	607	01000010	0	00001111	00000000			
	2012 06 28	10:00:00	66	62.891927	8.266712		3D	534	4.3	4	6	27	15	14	606	01000010	708	00001111	11111111			
	2012 06 28	12:00:00	41	62.892005	8.266842		3D	519	4.1	5	5	3	0	18	610	01000010	0	00001111	00000000			
	2012 06 28	14:00:00	74	62.890765	8.262252		3D	500	3.1	6	24	26	10	17	608	01000010	0	00001111	00000000			
	2012 06 28	16:00:00	100	62.889543	8.259627		3D	486	5.4	4	0	0	0	15	606	01001010	0	00001111	00000000			
	2012 06 28	18:00:00	48	62.894920	8.254200		3D	489	1.7	4	33	10	4	13	606	01000010	0	00001111	00000000			
	2012 06 28	20:00:00	72	62.899298	8.248972		3D	561	1.4	7	1	33	7	10	603	01000010	708	00001111	11111111			
	2012 06 28	22:00:00	34	62.901543	8.255140		3D	600	2.9	5	0	0	0	8	603	01000010	0	00001111	00000000			
	2012 06 29	00:00:00	59	62.901585	8.254943		3D	604	2.3	4	0	0	0	7	600	01000010	0	00001111	00000000			
	2012 06 29	02:00:00	42	62.901457	8.254975		3D	604	1.5	6	3	2	0	7	602	01000010	0	00001111	00000000			
	2012 06 29	04:00:00	56	62.900250	8.248912		3D	603	2.5	4	0	8	6	8	602	01000010	0	00001111	00000000			
	2012 06 29	06:00:00	72	62.906095	8.273627		3D	450	1.7	4	1	25	3	13	606	01000010	708	00001111	11111111			
	2012 06 29	08:00:00	41	62.906112	8.273655		3D	439	2.2	4	0	0	0	19	612	01000010	0	00001111	00000000			
	2012 06 29	10:00:00	71	62.909233	8.278992		3D	388	5.8	4	2	25	2	13	606	01000010	0	00001111	00000000			
	2012 06 29	12:00:00	21	62.905803	8.279235		3D	416	4.2	4	0	5	1	14	612	01000010	0	00001111	00000000			
	2012 06 29	14:00:00	42	62.900228	8.270967		3D	495	1.6	4	0	0	0	20	611	01000010	0	00001111	00000000			
	2012 06 29	16:00:00	88	62.899398	8.270102		3D	495	1.8	4	2	8	7	19	610	01001010	712	00001111	11111111			
	2012 06 29	18:00:00	72	62.892853	8.249515		3D	493	2.5	4	5	20	18	14	606	01000010	0	00001111	00000000			
	2012 06 29	20:00:00	54	62.891558	8.238303		3D	494	2.0	4	2	1	2	14	608	01000010	0	00001111	00000000			
	2012 06 29	22:00:00	49	62.890238	8.242673		3D	493	2.7	4	28	13	0	13	606	01000010	0	00001111	00000000			
	2012 06 30	00:00:00	69	62.893407	8.249583		3D	534	2.0	6	1	6	4	14	606	01000010	0	00001111	00000000			
	2012 06 30	02:00:00	23	62.892375	8.259260		3D	550	1.4	4	3	4	1	12	613	01000010	708	00001111	11111111			
	2012 06 30	04:00:00	72	62.892215	8.261748		3D	537	1.7	7	2	31	11	14	608	01000010	0	00001111	00000000			
	2012 06 30	06:00:00	40	62.889520	8.253398		3D	538	4.2	4	0	11	2	14	609	01000010	0	00001111	00000000			
	2012 06 30	08:00:00	64	62.889015	8.253830		3D	537	2.2	4	3	12	9	19	610	01000010	0	00001111	00000000			
	2012 06 30	10:00:00	20	62.889030	8.254723		3D	516	2.4	4	0	6	3	18	618	01000010	0	00001111	00000000			
	2012 06 30	12:00:00	51	62.891435	8.264388		3D	504	2.4	6	2	10	1	18	610	01000010	712	00001111	11111111			
	2012 06 30	14:00:00	58	62.886525	8.249368		3D	456	3.5	5	2	19	0	17	609	01000010	0	00011111	00000000			
	2012 06 30	16:00:00	58	62.888695	8.245672		3D	489	5.9	5	0	6	3	15	608	01000010	0	00001111	00000000			
	2012 06 30	18:00:00	59	62.896722	8.244838		3D	494	2.0	5	0	19	10	15	608	01000010	0	00001111	00000000			
	2012 06 30	20:00:00	50	62.897077	8.248473		3D	494	2.7	4	7	24	4	12	606	01000010	0	00001111	00000000			
	2012 06 30	22:00:00	60	62.899363	8.245232		3D	586	1.1	8	2	0	0	11	605	01000010	708	00001111	11111111			
	2012 07 01	00:00:00	41	62.899173	8.244918		3D	586	2.5	6	1	0	0	12	606	01000010	0	00001111	00000000			
	2012 07 01	02:00:00	57	62.903382	8.255862		3D	561	2.3	4	0	22	3	11	606	01000010	0	00001111	00000000			
	2012 07 01	04:00:00	76	62.904337	8.264425		3D	472	2.4	4	0	17	10	12	605	01000010	0	00001111	00000000			
	2012 07 01	06:00:00	58	62.900915	8.270375		3D	403	3.3	4	0	19	3	14	608	01000010	0	00001111	00000000			
	2012 07 01	08:00:00	81	62.890252	8.265878		3D	400	3.8	4	4	31	3	15	608	01001010	708	00001111	11111111			
	2012 07 01	10:00:00	59	62.891330	8.263945		3D	405	1.9	6	1	2	0	21	612	01000010	0	00001111	00000000			
	2012 07 01	12:00:00	22	62.893950	8.274000		3D	462	4.7	4	0	9	3	15	613	01000010	0	00001111	00000000			
	2012 07 01	14:00:00	65	62.896713	8.270477		3D	506	1.6	4	6	0	0	17	609	01000010	0	00001111	00000000			
	2012 07 01	16:00:00	71	62.898465	8.269205		3D	727	4.7	5	10	0	0	11	605	01000010	0	00001111	00000000			
	2012 07 01	18:00:00	59	62.898297	8.265868		3D	728	1.7	5	1	22	5	12	605	01000010	708	00001111	11111111			
	2012 07 01	20:00:00	40	62.900252	8.254695		3D	727	3.0	4	1	1	1	10	604	01000010	0	00001111	00000000			
	2012 07 01	22:00:00	70	62.900928	8.253765		3D	612	1.8	5	0	0	0	8	601	01000010	0	00001111	00000000			
	2012 07 02	00:00:00	37	62.900885	8.253512		3D	612	3.7	4	0	0	0	8	604	01000010	0	00001111	00000000			
	2012 07 02	02:00:00	65	62.900988	8.253638		3D	624	2.1	4	1	0	0	9	602	01000010	0	00001111	00000000			
	2012 07 02	04:00:00	61	62.896145	8.269635		2D	0	11.3	3	0	20	11	9	603	10001010	708	00001111	11111111			
	2012 07 02	06:00:00	59	62.891963	8.264888		3D	509	1.8	6	2	2	2	10	604	01000010	0	00001111	00000000			
	2012 07 02	08:00:00	59	62.891627	8.263303		3D	512	2.1	5	1	20	13	14	608	01000010	0	00001111	00000000			
	2012 07 02	10:00:00	59	62.892170	8.263188		3D	512	5.7	4	5	0	0	20	610	01000010	0	00001111	00000000			
	2012 07 02	12:00:00	57	62.891197	8.263997		3D	506	2.5	5	9	9	3	16	608	01000010	0	00001111	00000000			
	2012 07 02	14:00:00	86	62.886880	8.254917		2D	0	2.6	3	0	52	18	12	605	10001010	720	00001111	00011111			
	2012 07 02	16:00:00	64	62.886152	8.246715		3D	509	3.7	4	11	24	0	13	606	01000010	708	00001111	11111111			
	2012 07 02	18:00:00	61	62.889425	8.248488		2D	0	4.1	3	0	0	0	12	606	10001010	0	00001111	00000000			
	2012 07 02	20:00:00	82	62.889768	8.248457		3D	503	3.5	4	1	20	3	9	602	01000010	0	00001111	00000000			
	2012 07 02	22:00:00	59	62.894222	8.246815		3D	538	1.2	7	1	1	0	8	601	01000010	0	00001111	00000000			
	2012 07 03	00:00:00	27	62.894208	8.246645		3D	562	2.3	5	10	5	1	7	604	01000010	708	00001111	11111111			
	2012 07 03	02:00:00	79	62.894255	8.247055		3D	570	3.2	4	7	11	2	10	603	01000010	0	00001111	00000000			
	2012 07 03	04:00:00	64	62.893385	8.262505		3D	532	2.1	5	2	25	8	10	603	01000010	0	00001111	00000000			
	2012 07 03	06:00:00	38	62.900167	8.270933		3D	532	3.9	4	22	12	9	11	608	01000010	0	00001111	00000000			
	2012 07 03	08:00:00	42	62.900092	8.271220		3D	468	2.5	4	0	1	1	19	612	01000010	0	00001111	00000000			
	2012 07 03	10:00:00	24	62.900612	8.271045		3D	466	2.3	4	0	0	0	18	616	01000010	708	00001111	11111111			
	2012 07 03	12:00:00	72	62.901777	8.275127		3D	456	2.3	5	1	2	0	21	610	01000010	0	00001111	00000000			
	2012 07 03	14:00:00	58	62.901392	8.272393		3D	459	2.5	4	2	14	8	21	611	01000010	0	00001111	00000000			
	2012 07 03	16:00:00	64	62.900723	8.270738		3D	463	2.3	4	14	0	0	20	611	01000010	0	00001111	00000000			
	2012 07 03	18:00:00	70	62.900732	8.266788		3D	463	4.2	4	6	24	10	17	609	01001010	0	00001111	00000000			
	2012 07 03	20:00:00	79	62.900705	8.252183		3D	472	1.8	5	6	0	1	13	606	01000010	712	00001111	11111111			
	2012 07 03	22:00:00	68	62.901717	8.252107		3D	473	2.6	4	4	0	1	12	605	01001010	0	00001111	00000000			
	2012 07 04	00:00:00	23	62.901517	8.253283		3D	624	3.2	4	0	0	0	11	609	01000010	0	00001111	00000000			
	2012 07 04	02:00:00	59	62.901720	8.245422		3D	554	2.1	4	0	0	0	11	604	01000010	0	00001111	00000000			
	2012 07 04	04:00:00	58	62.901688	8.245538		3D	555	1.7	5	1	0	0	13	606	01000010	0	00001111	00000000			
	2012 07 04	06:00:00	58	62.908593	8.264370		3D	570	2.6	4	3	23	15	18	610	01000010	708	00001111	11111111			
	2012 07 04	08:00:00	57	62.908738	8.265320		3D	440	1.3	6	2	1	0	24	613	01000010	0	00001111	00000000			
	2012 07 04	10:00:00	23	62.906568	8.268052		3D	488	2.3	4	4	6	3	19	618	01000010	0	00001111	00000000			
	2012 07 04	12:00:00	79	62.906123	8.265487		3D	483	2.5	4	5	10	2	21	611	01000010	0	00001111	00000000			
	2012 07 04	14:00:00	100	62.906095	8.265587		3D	491	1.3	6	2	2	4	21	611	01001010	0	00001111	00000000			
	2012 07 04	16:00:00	59	62.906053	8.263848		3D	493	1.7	6	0	20	6	23	612	01000010	708	00001111	11111111			
	2012 07 04	18:00:00	65	62.905207	8.260803		3D	0	14.4	5	2	10	0	21	612	01000010	0	00001111	00000000			
	2012 07 04	20:00:00	22	62.902007	8.252990		3D	574	3.0	4	0	3	3	19	616	01000010	0	00001111	00000000			
	2012 07 04	22:00:00	65	62.901528	8.254203		3D	604	1.2	6	0	0	0	13	607	01000010	0	00001111	00000000			
	2012 07 05	00:00:00	21	62.901495	8.254307		3D	607	1.1	5	0	0	0	13	612	01000010	0	00001111	00000000			
	2012 07 05	02:00:00	71	62.900740	8.248287		3D	597	1.5	5	0	16	15	13	608	01000010	708	00001111	11111111			
	2012 07 05	04:00:00	72	62.906252	8.236893		3D	451	2.4	5	2	31	13	15	608	01100010	0	00001011	00000000		StartE	
	2012 07 05	06:00:00	59	62.907515	8.237382		3D	454	2.6	5	2	0	1	21	612	01000010	0	00001111	00000000			
	2012 07 05	08:00:00	65	62.907177	8.227808		2D	0	3.2	3	0	19	9	18	611	10001010	0	00001111	00000000			
	2012 07 05	10:00:00	58	62.905975	8.224458		3D	294	7.9	4	1	23	13	22	613	01000010	0	00001111	00000000			
	2012 07 05	12:00:00	66	62.910627	8.212888		3D	282	1.9	4	25	2	0	23	613	01000010	712	00001111	11111111			
	2012 07 05	14:00:00		Time Out								36	7	27	614	00001000	0	00001111	00000000			
	2012 07 05	16:00:00	72	62.908712	8.214803		3D	271	1.9	4	48	18	12	26	614	01000010	0	00001111	00000000			
	2012 07 05	18:00:00	60	62.909185	8.212337		3D	57	2.1	6	5	12	0	23	613	01000010	0	00001111	00000000			
	2012 07 05	20:00:00	58	62.908865	8.211583		3D	66	1.6	5	1	16	2	23	613	01000010	0	00001111	00000000			
	2012 07 05	22:00:00	72	62.909633	8.213268		3D	82	2.8	4	0	2	2	19	611	01000010	712	00001111	11111111			
	2012 07 06	00:00:00	58	62.909628	8.213425		3D	72	2.5	4	1	2	0	16	609	01000010	0	00001111	00000000			
	2012 07 06	02:00:00	57	62.909682	8.213765		3D	45	1.5	4	0	1	0	15	610	01000010	0	00001111	00000000			
	2012 07 06	04:00:00	60	62.909108	8.212943		3D	0	13.5	4	6	0	0	16	610	01000010	0	00001111	00000000			
	2012 07 06	06:00:00	23	62.909662	8.213245		3D	81	1.8	4	0	0	0	18	618	01000010	0	00001111	00000000			
	2012 07 06	08:00:00	82	62.904448	8.212292		2D	0	3.3	3	0	36	19	20	611	10001010	708	00001111	11111111			
	2012 07 06	10:00:00	73	62.908932	8.212687		3D	42	4.2	5	2	12	5	24	613	01100010	0	00001011	00000000		StartE	
	2012 07 06	12:00:00	58	62.908763	8.211937		3D	46	1.6	6	2	26	8	23	613	01000010	0	00001111	00000000			
	2012 07 06	14:00:00	84	62.908487	8.212220		3D	46	1.9	4	2	2	2	23	613	01001010	0	00001111	00000000			
	2012 07 06	16:00:00	59	62.907805	8.209818		3D	61	3.5	4	2	0	0	25	614	01000010	0	00001111	00000000			
	2012 07 06	18:00:00	59	62.908418	8.210808		3D	56	2.6	5	0	27	13	21	613	01000010	712	00001111	11111111			
	2012 07 06	20:00:00	24	62.908610	8.211587		3D	66	3.1	4	0	8	4	21	616	01000010	0	00001111	00000000			
	2012 07 06	22:00:00		Time Out								21	7	15	608	00001000	0	00001111	00000000			
	2012 07 07	00:00:00	77	62.906787	8.225960		3D	360	3.7	4	0	16	3	14	608	01000010	0	00001111	00000000			
	2012 07 07	02:00:00	59	62.909173	8.244370		3D	454	2.6	4	1	6	2	12	608	01000010	0	00001111	00000000			
	2012 07 07	04:00:00	24	62.909347	8.244272		3D	436	2.6	4	0	0	0	15	616	01000010	708	00001111	01111111			
	2012 07 07	06:00:00	59	62.909220	8.247148		3D	430	2.3	4	0	28	6	14	608	01000010	708	00001111	11111111			
	2012 07 07	08:00:00	23	62.908940	8.261120		3D	457	1.4	4	3	6	0	16	617	01000010	0	00001111	00000000			
	2012 07 07	10:00:00	71	62.908713	8.266403		3D	452	4.9	4	8	1	1	18	611	01000010	0	00001111	00000000			
	2012 07 07	12:00:00	60	62.909835	8.261858		3D	431	2.3	4	0	0	0	19	611	01000010	0	00001111	00000000			
	2012 07 07	14:00:00	56	62.909395	8.252877		3D	430	2.3	4	1	2	0	19	611	01000010	708	00001111	11111111			
	2012 07 07	16:00:00	65	62.907263	8.250608		3D	432	1.4	8	2	0	0	21	612	01000010	0	00001111	00000000			
	2012 07 07	18:00:00	58	62.905212	8.258670		3D	514	3.5	5	1	18	1	14	608	01000010	0	00001111	00000000			
	2012 07 07	20:00:00	57	62.902467	8.254195		3D	513	2.4	4	9	1	0	13	606	01000010	0	00001111	00000000			
	2012 07 07	22:00:00	25	62.902363	8.251482		3D	514	3.1	4	4	0	0	10	608	01000010	0	00001111	00000000			
	2012 07 08	00:00:00	58	62.901812	8.252908		3D	593	1.6	5	0	0	0	9	603	01000010	708	00001111	11111111			
	2012 07 08	02:00:00	67	62.901187	8.249815		3D	592	3.7	5	1	13	0	9	604	01000010	0	00001111	00000000			
	2012 07 08	04:00:00	65	62.900625	8.239933		3D	521	7.6	5	1	19	5	9	603	01000010	0	00001111	00000000			
	2012 07 08	06:00:00	20	62.899912	8.238215		3D	535	1.9	4	1	0	0	10	614	01000010	0	00001111	00000000			
	2012 07 08	08:00:00	63	62.897273	8.232928		3D	515	2.6	4	10	22	2	11	605	01000010	0	00001111	00000000			
	2012 07 08	10:00:00	58	62.897003	8.233683		3D	403	2.3	4	0	0	0	12	605	01000010	708	00001111	11111111			
	2012 07 08	12:00:00	60	62.892553	8.231037		3D	528	2.2	4	3	21	12	11	605	01000010	0	00001111	00000000			
	2012 07 08	14:00:00	67	62.890972	8.232387		3D	526	2.8	5	0	0	0	9	603	01000010	0	00001111	00000000			
	2012 07 08	16:00:00	21	62.892480	8.235838		3D	500	1.8	4	0	0	0	10	608	01000010	0	00001111	00000000			
	2012 07 08	18:00:00	70	62.892800	8.235995		3D	470	2.2	6	3	22	9	8	601	01000010	0	00001111	00000000			
	2012 07 08	20:00:00	24	62.892297	8.235508		3D	519	3.6	4	1	0	0	8	605	01000010	704	00001111	11111111			
	2012 07 08	22:00:00	69	62.893137	8.232957		3D	463	2.1	5	2	0	0	9	601	01000010	720	00001111	00011111			
	2012 07 09	00:00:00	59	62.893150	8.232910		3D	478	1.8	5	0	4	3	9	602	01000010	708	00001111	11111111			
	2012 07 09	02:00:00	65	62.892228	8.237502		3D	500	2.5	5	2	22	4	8	601	01000010	0	00001111	00000000			
	2012 07 09	04:00:00	59	62.891267	8.248820		3D	506	1.4	7	0	12	6	7	601	01000010	0	00001111	00000000			
	2012 07 09	06:00:00	20	62.891148	8.245907		3D	465	2.0	5	2	0	0	9	611	01000010	708	00001111	11111111			
	2012 07 09	08:00:00	58	62.890342	8.255408		3D	523	2.4	4	1	14	11	8	601	01000010	0	00001111	00000000			
	2012 07 09	10:00:00	59	62.898103	8.272640		3D	521	1.4	9	1	24	9	8	602	01000010	0	00001111	00000000			
	2012 07 09	12:00:00	63	62.899430	8.270928		3D	521	1.4	4	3	0	0	11	604	01000010	0	00001111	00000000			
	2012 07 09	14:00:00	57	62.897107	8.269028		3D	502	1.3	6	3	1	0	10	603	01000010	0	00001111	00000000			
	2012 07 09	16:00:00	33	62.898597	8.268083		3D	502	1.8	4	0	3	0	11	605	01000010	708	00001111	11111111			
	2012 07 09	18:00:00	59	62.900098	8.261538		3D	556	1.8	7	1	22	11	8	601	01000010	0	00001111	00000000			
	2012 07 09	20:00:00	71	62.901895	8.256988		3D	564	4.2	6	1	0	0	9	602	01000010	0	00001111	00000000			
	2012 07 09	22:00:00	66	62.901552	8.254030		3D	595	2.7	5	1	0	0	9	602	01000010	0	00001111	00000000			
	2012 07 10	00:00:00	71	62.901612	8.253870		3D	604	1.2	8	1	0	0	8	601	01000010	0	00001111	00000000			
	2012 07 10	02:00:00	25	62.901628	8.254138		3D	604	2.5	4	0	0	0	8	608	01000010	708	00001111	11111111			
	2012 07 10	04:00:00	64	62.894242	8.270888		3D	504	3.1	5	2	13	2	8	601	01000010	0	00001111	00000000			
	2012 07 10	06:00:00	58	62.898632	8.271348		3D	487	2.1	4	0	0	0	10	603	01000010	0	00001111	00000000			
	2012 07 10	08:00:00	58	62.899060	8.270630		3D	475	1.7	4	0	16	3	13	606	01000010	0	00001111	00000000			
	2012 07 10	10:00:00	57	62.905427	8.272850		3D	476	5.7	5	1	23	5	13	606	01000010	0	00011111	00000000			
	2012 07 10	12:00:00	72	62.905518	8.272410		3D	449	1.3	6	0	0	0	15	608	01000010	708	00011111	11111111			
	2012 07 10	14:00:00	24	62.902522	8.265215		3D	520	2.3	4	0	5	2	14	611	01000010	0	00011111	00000000			
	2012 07 10	16:00:00	70	62.902040	8.257960		3D	565	2.4	5	4	12	12	13	606	01000010	0	00001111	00000000			
	2012 07 10	18:00:00	59	62.898658	8.248123		3D	567	3.2	5	2	16	2	12	604	01000010	0	00001111	00000000			
	2012 07 10	20:00:00	26	62.898928	8.242132		3D	584	6.0	5	1	0	0	11	608	01000010	0	00001111	00000000			
	2012 07 10	22:00:00	72	62.899278	8.244608		3D	585	0.9	9	1	0	0	11	603	01000010	700	00001111	11111111			
	2012 07 11	00:00:00	29	62.899382	8.244358		3D	586	3.9	4	1	0	0	12	608	01000010	0	00001111	00000000			
	2012 07 11	02:00:00	65	62.899210	8.247303		3D	586	2.2	4	3	25	17	10	604	01000010	0	00001111	00000000			
	2012 07 11	04:00:00	66	62.897797	8.260193		3D	560	2.9	6	1	19	8	11	604	01000010	0	00001111	00000000			
	2012 07 11	06:00:00	51	62.897810	8.260850		3D	561	1.8	4	2	0	0	14	608	01000010	0	00001111	00000000			
	2012 07 11	08:00:00	66	62.898690	8.265240		3D	525	1.8	6	2	31	10	11	604	01000010	708	00001111	11111111			
	2012 07 11	10:00:00	65	62.902215	8.270170		3D	521	3.1	5	4	0	0	15	608	01000010	0	00001111	00000000			
	2012 07 11	12:00:00	47	62.901513	8.266652		3D	521	2.0	4	0	13	11	18	610	01000010	0	00001111	00000000			
	2012 07 11	14:00:00	59	62.901182	8.266410		3D	510	2.1	5	2	6	0	19	610	01000010	0	00001111	00000000			
	2012 07 11	16:00:00	21	62.898038	8.260177		3D	583	1.6	5	1	0	0	18	615	01000010	0	00001111	00000000			
	2012 07 11	18:00:00	69	62.896077	8.245513		3D	521	2.0	6	0	20	12	15	608	01000010	708	00001111	11111111			
	2012 07 11	20:00:00	20	62.901447	8.252690		3D	601	1.8	5	1	2	2	13	611	01000010	0	00001111	00000000			
	2012 07 11	22:00:00	58	62.901618	8.254248		3D	619	5.0	6	1	0	0	11	605	01000010	0	00001111	00000000			
	2012 07 12	00:00:00	59	62.901612	8.254303		3D	602	3.2	7	2	0	0	12	605	01000010	0	00001111	00000000			
	2012 07 12	02:00:00	43	62.901777	8.254115		3D	603	2.7	4	2	1	2	12	607	01000010	0	00001111	00000000			
	2012 07 12	04:00:00	63	62.904220	8.265443		3D	604	2.5	4	0	18	6	12	604	01000010	720	00001111	00011111			
	2012 07 12	06:00:00	58	62.898708	8.272942		3D	599	3.0	4	38	15	7	11	605	01000010	708	00001111	11111111			
	2012 07 12	08:00:00	72	62.893185	8.270988		3D	595	3.1	4	24	0	0	13	606	01000010	0	00001111	00000000			
	2012 07 12	10:00:00	59	62.891775	8.264078		3D	516	0.9	9	1	0	0	12	606	01000010	0	00001111	00000000			
	2012 07 12	12:00:00	56	62.887747	8.253332		3D	495	2.4	4	1	16	4	12	605	01000010	0	00001111	00000000			
	2012 07 12	14:00:00	40	62.887122	8.244172		3D	494	2.0	4	7	10	3	12	606	01000010	708	00001111	11111111			
	2012 07 12	16:00:00	79	62.889282	8.229115		2D	0	2.5	3	0	31	15	11	604	10001010	0	00001111	00000000			
	2012 07 12	18:00:00	100	62.889993	8.226360		3D	447	2.6	6	0	31	23	11	602	01001010	0	00001111	00000000			
	2012 07 12	20:00:00	19	62.891208	8.226207		3D	598	3.0	4	7	0	0	11	610	01000010	0	00001111	00000000			
	2012 07 12	22:00:00	58	62.891943	8.227455		3D	471	6.3	6	0	0	0	11	604	01000010	0	00001111	00000000			
	2012 07 13	00:00:00	69	62.891982	8.227468		3D	468	3.0	4	0	0	0	9	602	01000010	708	00001111	11111111			
	2012 07 13	02:00:00	23	62.891785	8.227825		3D	468	3.1	4	0	0	0	10	611	01000010	0	00001111	00000000			
	2012 07 13	04:00:00	66	62.888570	8.230302		3D	468	6.4	4	0	0	0	10	603	01000010	0	00001111	00000000			
	2012 07 13	06:00:00	23	62.887583	8.234145		3D	437	2.3	4	0	0	0	11	612	01000010	0	00001111	00000000			
	2012 07 13	08:00:00	89	62.888008	8.246063		2D	0	3.6	3	0	41	12	11	603	10001010	0	00001111	00000000			
	2012 07 13	10:00:00	40	62.888480	8.248158		3D	437	2.0	4	2	15	4	14	609	01000010	708	00011111	11111111			
	2012 07 13	12:00:00	68	62.890335	8.262160		3D	438	2.5	4	21	1	0	13	605	01000010	0	00001111	00000000			
	2012 07 13	14:00:00	58	62.891797	8.261672		3D	439	2.0	4	19	8	4	13	605	01000010	0	00001111	00000000			
	2012 07 13	16:00:00	59	62.889112	8.247817		3D	438	1.9	4	4	8	2	10	603	01000010	0	00001111	00000000			
	2012 07 13	18:00:00	96	62.887268	8.236262		3D	444	1.7	5	3	3	1	9	601	01001010	0	00001111	00000000			
	2012 07 13	20:00:00	65	62.890815	8.239775		3D	487	1.2	8	1	11	5	9	602	01000010	720	00001111	00111111			
	2012 07 13	22:00:00	57	62.891468	8.238062		3D	515	3.1	7	3	0	0	11	604	01000010	704	00001111	11111111			
	2012 07 14	00:00:00	23	62.891428	8.238040		3D	519	1.4	4	0	0	0	11	608	01000010	0	00001111	00000000			
	2012 07 14	02:00:00	64	62.891545	8.236785		3D	516	2.0	4	2	20	3	10	603	01000010	0	00001111	00000000			
	2012 07 14	04:00:00	66	62.893878	8.234090		3D	477	1.4	7	2	0	0	10	602	01000010	0	00001111	00000000			
	2012 07 14	06:00:00	71	62.894608	8.238317		3D	489	1.5	6	8	16	5	9	602	01000010	700	00001111	11111111			
	2012 07 14	08:00:00	61	62.892637	8.241842		3D	502	1.3	6	1	0	0	9	604	01001010	0	00001111	00000000			
	2012 07 14	10:00:00	24	62.893317	8.249772		3D	501	4.9	4	7	11	10	13	613	01000010	0	00001111	00000000			
	2012 07 14	12:00:00	60	62.894033	8.258770		3D	546	2.6	5	3	0	0	10	603	01000010	0	00001111	00000000			
	2012 07 14	14:00:00	27	62.897040	8.248847		3D	583	2.3	4	1	6	4	10	606	01000010	0	00001111	00000000			
	2012 07 14	16:00:00	71	62.894378	8.241587		3D	524	1.3	7	1	20	6	10	603	01000010	704	00001111	11111111			
	2012 07 14	18:00:00	62	62.894242	8.241633		2D	0	3.2	3	0	16	4	10	602	10001010	0	00001111	00000000			
	2012 07 14	20:00:00	58	62.895125	8.244308		3D	533	2.0	6	2	6	0	10	602	01000010	0	00001111	00000000			
	2012 07 14	22:00:00	22	62.895075	8.244370		3D	549	1.9	4	1	0	0	10	608	01000010	0	00001111	00000000			
	2012 07 15	00:00:00	87	62.895065	8.244277		3D	521	2.6	5	4	0	0	9	601	01000010	0	00001111	00000000			
	2012 07 15	02:00:00	57	62.895043	8.244097		3D	522	1.5	4	1	0	0	8	602	01000010	708	00001111	11111111			
	2012 07 15	04:00:00	23	62.891938	8.251525		3D	525	3.9	4	0	2	2	8	609	01000010	0	00001111	00000000			
	2012 07 15	06:00:00	70	62.891130	8.253498		3D	518	1.8	5	0	0	1	8	601	01000010	0	00001111	00000000			
	2012 07 15	08:00:00	22	62.891278	8.262017		3D	526	3.1	4	0	7	0	9	610	01000010	0	00001111	00000000			
	2012 07 15	10:00:00	58	62.895275	8.270513		3D	493	1.1	8	1	1	1	13	605	01000010	0	00001111	00000000			
	2012 07 15	12:00:00	58	62.897488	8.269323		3D	494	1.5	5	0	0	0	10	603	01000010	708	00001111	11111111			
	2012 07 15	14:00:00	58	62.900253	8.264567		3D	496	4.2	4	9	21	9	10	602	01000010	0	00001111	00000000			
	2012 07 15	16:00:00	70	62.898660	8.256663		3D	498	1.5	6	3	38	10	11	604	01001010	0	00001111	00000000			
	2012 07 15	18:00:00	45	62.900570	8.250592		3D	499	2.3	4	12	8	2	11	604	01000010	0	00001111	00000000			
	2012 07 15	20:00:00	64	62.901598	8.254160		3D	599	4.9	5	1	0	0	14	606	01000010	0	00001111	00000000			
	2012 07 15	22:00:00	58	62.901532	8.253737		3D	602	3.5	4	0	10	8	8	601	01000010	708	00001111	11111111			
