Navn;Stasjon;Tid(norsk normaltid);Lufttemperatur
Sunndalsøra Iii;SN63420;31.08.2012 09:00;12,5
Sunndalsøra Iii;SN63420;31.08.2012 10:00;12,5
Sunndalsøra Iii;SN63420;31.08.2012 11:00;11,8
Sunndalsøra Iii;SN63420;31.08.2012 12:00;12,2
Sunndalsøra Iii;SN63420;31.08.2012 13:00;12,9
Sunndalsøra Iii;SN63420;31.08.2012 14:00;12,9
Sunndalsøra Iii;SN63420;31.08.2012 15:00;12,8
Sunndalsøra Iii;SN63420;31.08.2012 16:00;12,4
Sunndalsøra Iii;SN63420;31.08.2012 17:00;12,1
Sunndalsøra Iii;SN63420;31.08.2012 18:00;11,8
Sunndalsøra Iii;SN63420;31.08.2012 19:00;11,5
Sunndalsøra Iii;SN63420;31.08.2012 20:00;10,9
Sunndalsøra Iii;SN63420;31.08.2012 21:00;9,9
Sunndalsøra Iii;SN63420;31.08.2012 22:00;8,9
Sunndalsøra Iii;SN63420;31.08.2012 23:00;9,3
Sunndalsøra Iii;SN63420;01.09.2012 00:00;9,3
Sunndalsøra Iii;SN63420;01.09.2012 01:00;9,5
Sunndalsøra Iii;SN63420;01.09.2012 02:00;8,9
Sunndalsøra Iii;SN63420;01.09.2012 03:00;8,1
Sunndalsøra Iii;SN63420;01.09.2012 04:00;7,6
Sunndalsøra Iii;SN63420;01.09.2012 05:00;8,1
Sunndalsøra Iii;SN63420;01.09.2012 06:00;8,4
Sunndalsøra Iii;SN63420;01.09.2012 07:00;8,9
Sunndalsøra Iii;SN63420;01.09.2012 08:00;9,8
Sunndalsøra Iii;SN63420;01.09.2012 09:00;9,9
Sunndalsøra Iii;SN63420;01.09.2012 10:00;10,2
Sunndalsøra Iii;SN63420;01.09.2012 11:00;11,8
Sunndalsøra Iii;SN63420;01.09.2012 12:00;12,7
Sunndalsøra Iii;SN63420;01.09.2012 13:00;12,9
Sunndalsøra Iii;SN63420;01.09.2012 14:00;12,6
Sunndalsøra Iii;SN63420;01.09.2012 15:00;14,4
Sunndalsøra Iii;SN63420;01.09.2012 16:00;14,2
Sunndalsøra Iii;SN63420;01.09.2012 17:00;13,9
Sunndalsøra Iii;SN63420;01.09.2012 18:00;14,3
Sunndalsøra Iii;SN63420;01.09.2012 19:00;15
Sunndalsøra Iii;SN63420;01.09.2012 20:00;15,4
Sunndalsøra Iii;SN63420;01.09.2012 21:00;14,9
Sunndalsøra Iii;SN63420;01.09.2012 22:00;16,2
Sunndalsøra Iii;SN63420;01.09.2012 23:00;16,8
Sunndalsøra Iii;SN63420;02.09.2012 00:00;18,3
Data er gyldig per 25.10.2022 (CC BY 4.0), Meteorologisk institutt (MET);;;
