Date,Time,TTF,Lat,Long,2D3D,Alt,DOP,SVs,FOM,X,Y,Temp,Bat,Status,SCap,GPS,GSM
2015-06-14,13:45:00,30,62.88733,8.227767,3D,403,2.8,5,0.0,0.0,0.0,11.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-14,14:15:00,50,62.887377,8.227305,3D,376,2.3,4,0.0,0.0,0.0,16.0,614.0,1000010.0,720.0,1.0,11111111.0
2015-06-14,14:45:00,43,62.887257,8.227617,3D,402,2.0,5,0.0,0.0,0.0,18.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-14,15:15:00,43,62.88735,8.22785,3D,402,1.1,6,0.0,0.0,0.0,15.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-14,15:45:00,30,62.887148,8.22708,3D,392,1.1,6,0.0,11.0,4.0,10.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-14,16:15:00,30,62.8873,8.230638,3D,304,1.5,5,0.0,1.0,1.0,9.0,615.0,1000010.0,0.0,1.0,0.0
2015-06-14,16:45:00,30,62.887883,8.23061,3D,436,3.0,4,0.0,9.0,7.0,8.0,614.0,1000010.0,720.0,1.0,11111111.0
2015-06-14,17:15:00,30,62.887397,8.229807,3D,410,2.8,4,0.0,10.0,2.0,8.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-14,17:45:00,67,62.887193,8.229742,3D,411,1.5,6,0.0,40.0,33.0,6.0,610.0,1000010.0,0.0,1.0,0.0
2015-06-14,18:15:00,30,62.887192,8.229803,3D,420,1.6,6,0.0,0.0,0.0,9.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-14,18:45:00,30,62.887222,8.229928,3D,416,2.1,6,0.0,0.0,0.0,14.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-14,19:15:00,30,62.889467,8.22135,3D,369,4.9,4,0.0,5.0,6.0,9.0,615.0,1000010.0,720.0,1.0,11111111.0
2015-06-14,19:45:00,43,62.889758,8.221433,3D,375,1.4,5,0.0,21.0,12.0,7.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-14,20:15:00,30,62.889763,8.221412,3D,391,1.5,4,0.0,6.0,4.0,6.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-14,20:45:00,44,62.889412,8.221687,3D,388,1.5,5,0.0,26.0,8.0,8.0,611.0,1000010.0,0.0,1.0,0.0
